"time
References : ['vcap512']
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real","vcap512
References : []
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real"
1.358 nsec,240.4 mV
1.358 nsec,240.6 mV
1.358 nsec,240.7 mV
1.358 nsec,240.7 mV
1.358 nsec,240.8 mV
1.358 nsec,240.8 mV
1.358 nsec,240.8 mV
1.359 nsec,240.8 mV
1.359 nsec,240.7 mV
1.359 nsec,240.6 mV
1.359 nsec,240.5 mV
1.359 nsec,240.4 mV
1.359 nsec,240.3 mV
1.359 nsec,240.1 mV
1.359 nsec,240.0 mV
1.359 nsec,239.8 mV
1.359 nsec,239.7 mV
1.360 nsec,239.6 mV
1.360 nsec,239.4 mV
1.360 nsec,239.4 mV
1.360 nsec,239.3 mV
1.360 nsec,239.2 mV
1.360 nsec,239.2 mV
1.360 nsec,239.2 mV
1.360 nsec,239.2 mV
1.360 nsec,239.3 mV
1.360 nsec,239.4 mV
1.361 nsec,239.5 mV
1.361 nsec,239.6 mV
1.361 nsec,239.7 mV
1.361 nsec,239.9 mV
1.361 nsec,240.0 mV
1.361 nsec,240.2 mV
1.361 nsec,240.3 mV
1.361 nsec,240.4 mV
1.361 nsec,240.5 mV
1.361 nsec,240.6 mV
1.362 nsec,240.7 mV
1.362 nsec,240.8 mV
1.362 nsec,240.8 mV
1.362 nsec,240.8 mV
1.362 nsec,240.8 mV
1.362 nsec,240.7 mV
1.362 nsec,240.6 mV
1.362 nsec,240.5 mV
1.362 nsec,240.4 mV
1.362 nsec,240.3 mV
1.363 nsec,240.1 mV
1.363 nsec,240.0 mV
1.363 nsec,239.8 mV
1.363 nsec,239.7 mV
1.363 nsec,239.6 mV
1.363 nsec,239.5 mV
1.363 nsec,239.4 mV
1.363 nsec,239.3 mV
1.363 nsec,239.2 mV
1.363 nsec,239.2 mV
1.364 nsec,239.2 mV
1.364 nsec,239.2 mV
1.364 nsec,239.3 mV
1.364 nsec,239.4 mV
1.364 nsec,239.5 mV
1.364 nsec,239.6 mV
1.364 nsec,239.7 mV
1.364 nsec,239.9 mV
1.364 nsec,240.0 mV
1.364 nsec,240.2 mV
1.365 nsec,240.3 mV
1.365 nsec,240.4 mV
1.365 nsec,240.5 mV
1.365 nsec,240.6 mV
1.365 nsec,240.7 mV
1.365 nsec,240.8 mV
1.365 nsec,240.8 mV
1.365 nsec,240.8 mV
1.365 nsec,240.8 mV
1.365 nsec,240.7 mV
1.366 nsec,240.6 mV
1.366 nsec,240.5 mV
1.366 nsec,240.4 mV
1.366 nsec,240.3 mV
1.366 nsec,240.1 mV
1.366 nsec,240.0 mV
1.366 nsec,239.8 mV
1.366 nsec,239.7 mV
1.366 nsec,239.6 mV
1.366 nsec,239.5 mV
1.367 nsec,239.4 mV
1.367 nsec,239.3 mV
1.367 nsec,239.2 mV
1.367 nsec,239.2 mV
1.367 nsec,239.2 mV
1.367 nsec,239.2 mV
1.367 nsec,239.3 mV
1.367 nsec,239.4 mV
1.367 nsec,239.5 mV
1.367 nsec,239.6 mV
1.368 nsec,239.7 mV
1.368 nsec,239.9 mV
1.368 nsec,240.0 mV
1.368 nsec,240.2 mV
1.368 nsec,240.3 mV
1.368 nsec,240.4 mV
1.368 nsec,240.5 mV
1.368 nsec,240.6 mV
1.368 nsec,240.7 mV
1.368 nsec,240.8 mV
1.369 nsec,240.8 mV
1.369 nsec,240.8 mV
1.369 nsec,240.8 mV
1.369 nsec,240.7 mV
1.369 nsec,240.6 mV
1.369 nsec,240.5 mV
1.369 nsec,240.4 mV
1.369 nsec,240.3 mV
1.369 nsec,240.1 mV
1.369 nsec,240.0 mV
1.370 nsec,239.8 mV
1.370 nsec,239.7 mV
1.370 nsec,239.6 mV
1.370 nsec,239.5 mV
1.370 nsec,239.4 mV
1.370 nsec,239.3 mV
1.370 nsec,239.2 mV
1.370 nsec,239.2 mV
1.370 nsec,239.2 mV
1.370 nsec,239.3 mV
1.371 nsec,239.3 mV
1.371 nsec,239.4 mV
1.371 nsec,239.5 mV
1.371 nsec,239.6 mV
1.371 nsec,239.7 mV
1.371 nsec,239.9 mV
1.371 nsec,240.0 mV
1.371 nsec,240.1 mV
1.371 nsec,240.3 mV
1.371 nsec,240.4 mV
1.372 nsec,240.5 mV
1.372 nsec,240.6 mV
1.372 nsec,240.7 mV
1.372 nsec,240.7 mV
1.372 nsec,240.8 mV
1.372 nsec,240.8 mV
1.372 nsec,240.7 mV
1.372 nsec,240.7 mV
1.372 nsec,240.6 mV
1.372 nsec,240.5 mV
1.373 nsec,240.4 mV
1.373 nsec,240.3 mV
1.373 nsec,240.1 mV
1.373 nsec,240.0 mV
1.373 nsec,239.9 mV
1.373 nsec,239.7 mV
1.373 nsec,239.6 mV
1.373 nsec,239.5 mV
1.373 nsec,239.4 mV
1.373 nsec,239.3 mV
1.374 nsec,239.3 mV
1.374 nsec,239.2 mV
1.374 nsec,239.2 mV
1.374 nsec,239.3 mV
1.374 nsec,239.3 mV
1.374 nsec,239.4 mV
1.374 nsec,239.5 mV
1.374 nsec,239.6 mV
1.374 nsec,239.7 mV
1.374 nsec,239.9 mV
1.375 nsec,240.0 mV
1.375 nsec,240.1 mV
1.375 nsec,240.3 mV
1.375 nsec,240.4 mV
1.375 nsec,240.5 mV
1.375 nsec,240.6 mV
1.375 nsec,240.7 mV
1.375 nsec,240.7 mV
1.375 nsec,240.8 mV
1.375 nsec,240.8 mV
1.376 nsec,240.7 mV
1.376 nsec,240.7 mV
1.376 nsec,240.6 mV
1.376 nsec,240.5 mV
1.376 nsec,240.4 mV
1.376 nsec,240.3 mV
1.376 nsec,240.1 mV
1.376 nsec,240.0 mV
1.376 nsec,239.9 mV
1.376 nsec,239.7 mV
1.377 nsec,239.6 mV
1.377 nsec,239.5 mV
1.377 nsec,239.4 mV
1.377 nsec,239.3 mV
1.377 nsec,239.3 mV
1.377 nsec,239.2 mV
1.377 nsec,239.2 mV
1.377 nsec,239.3 mV
1.377 nsec,239.3 mV
1.377 nsec,239.4 mV
1.378 nsec,239.5 mV
1.378 nsec,239.6 mV
1.378 nsec,239.7 mV
1.378 nsec,239.9 mV
1.378 nsec,240.0 mV
1.378 nsec,240.1 mV
1.378 nsec,240.3 mV
1.378 nsec,240.4 mV
1.378 nsec,240.5 mV
1.378 nsec,240.6 mV
1.379 nsec,240.7 mV
1.379 nsec,240.7 mV
1.379 nsec,240.8 mV
1.379 nsec,240.8 mV
1.379 nsec,240.7 mV
1.379 nsec,240.7 mV
1.379 nsec,240.6 mV
1.379 nsec,240.5 mV
1.379 nsec,240.4 mV
1.379 nsec,240.3 mV
1.380 nsec,240.1 mV
1.380 nsec,240.0 mV
1.380 nsec,239.9 mV
1.380 nsec,239.7 mV
1.380 nsec,239.6 mV
1.380 nsec,239.5 mV
1.380 nsec,239.4 mV
1.380 nsec,239.3 mV
1.380 nsec,239.3 mV
1.380 nsec,239.2 mV
1.381 nsec,239.2 mV
1.381 nsec,239.3 mV
1.381 nsec,239.3 mV
1.381 nsec,239.4 mV
1.381 nsec,239.5 mV
1.381 nsec,239.6 mV
1.381 nsec,239.7 mV
1.381 nsec,239.9 mV
1.381 nsec,240.0 mV
1.381 nsec,240.2 mV
1.382 nsec,240.3 mV
1.382 nsec,240.4 mV
1.382 nsec,240.5 mV
1.382 nsec,240.6 mV
1.382 nsec,240.7 mV
1.382 nsec,240.7 mV
1.382 nsec,240.8 mV
1.382 nsec,240.8 mV
1.382 nsec,240.7 mV
1.382 nsec,240.7 mV
1.383 nsec,240.6 mV
1.383 nsec,240.5 mV
1.383 nsec,240.4 mV
1.383 nsec,240.3 mV
1.383 nsec,240.1 mV
1.383 nsec,240.0 mV
1.383 nsec,239.8 mV
1.383 nsec,239.7 mV
1.383 nsec,239.6 mV
1.383 nsec,239.5 mV
1.384 nsec,239.4 mV
1.384 nsec,239.3 mV
1.384 nsec,239.3 mV
1.384 nsec,239.2 mV
1.384 nsec,239.2 mV
1.384 nsec,239.3 mV
1.384 nsec,239.3 mV
1.384 nsec,239.4 mV
1.384 nsec,239.5 mV
1.384 nsec,239.6 mV
1.385 nsec,239.7 mV
1.385 nsec,239.9 mV
1.385 nsec,240.0 mV
1.385 nsec,240.2 mV
1.385 nsec,240.3 mV
1.385 nsec,240.4 mV
1.385 nsec,240.5 mV
1.385 nsec,240.6 mV
1.385 nsec,240.7 mV
1.385 nsec,240.7 mV
1.386 nsec,240.8 mV
1.386 nsec,240.8 mV
1.386 nsec,240.7 mV
1.386 nsec,240.7 mV
1.386 nsec,240.6 mV
1.386 nsec,240.5 mV
1.386 nsec,240.4 mV
1.386 nsec,240.3 mV
1.386 nsec,240.1 mV
1.386 nsec,240.0 mV
1.387 nsec,239.8 mV
1.387 nsec,239.7 mV
1.387 nsec,239.6 mV
1.387 nsec,239.5 mV
1.387 nsec,239.4 mV
1.387 nsec,239.3 mV
1.387 nsec,239.3 mV
1.387 nsec,239.2 mV
1.387 nsec,239.2 mV
1.387 nsec,239.3 mV
1.388 nsec,239.3 mV
1.388 nsec,239.4 mV
1.388 nsec,239.5 mV
1.388 nsec,239.6 mV
1.388 nsec,239.7 mV
1.388 nsec,239.9 mV
1.388 nsec,240.0 mV
1.388 nsec,240.2 mV
1.388 nsec,240.3 mV
1.388 nsec,240.4 mV
1.389 nsec,240.5 mV
1.389 nsec,240.6 mV
1.389 nsec,240.7 mV
1.389 nsec,240.7 mV
1.389 nsec,240.8 mV
1.389 nsec,240.7 mV
1.389 nsec,240.7 mV
1.389 nsec,240.7 mV
1.389 nsec,240.6 mV
1.389 nsec,240.5 mV
1.390 nsec,240.4 mV
1.390 nsec,240.2 mV
1.390 nsec,240.1 mV
1.390 nsec,240.0 mV
1.390 nsec,239.8 mV
1.390 nsec,239.7 mV
1.390 nsec,239.6 mV
1.390 nsec,239.5 mV
1.390 nsec,239.4 mV
1.390 nsec,239.3 mV
1.391 nsec,239.3 mV
1.391 nsec,239.2 mV
1.391 nsec,239.3 mV
1.391 nsec,239.3 mV
1.391 nsec,239.3 mV
1.391 nsec,239.4 mV
1.391 nsec,239.5 mV
1.391 nsec,239.6 mV
1.391 nsec,239.8 mV
1.391 nsec,239.9 mV
1.392 nsec,240.0 mV
1.392 nsec,240.2 mV
1.392 nsec,240.3 mV
1.392 nsec,240.4 mV
1.392 nsec,240.5 mV
1.392 nsec,240.6 mV
1.392 nsec,240.7 mV
1.392 nsec,240.7 mV
1.392 nsec,240.7 mV
1.392 nsec,240.7 mV
1.393 nsec,240.7 mV
1.393 nsec,240.7 mV
1.393 nsec,240.6 mV
1.393 nsec,240.5 mV
1.393 nsec,240.4 mV
1.393 nsec,240.2 mV
1.393 nsec,240.1 mV
1.393 nsec,240.0 mV
1.393 nsec,239.8 mV
1.393 nsec,239.7 mV
1.394 nsec,239.6 mV
1.394 nsec,239.5 mV
1.394 nsec,239.4 mV
1.394 nsec,239.3 mV
1.394 nsec,239.3 mV
1.394 nsec,239.3 mV
1.394 nsec,239.3 mV
1.394 nsec,239.3 mV
1.394 nsec,239.4 mV
1.394 nsec,239.4 mV
1.395 nsec,239.5 mV
1.395 nsec,239.6 mV
1.395 nsec,239.8 mV
1.395 nsec,239.9 mV
1.395 nsec,240.0 mV
1.395 nsec,240.2 mV
1.395 nsec,240.3 mV
1.395 nsec,240.4 mV
1.395 nsec,240.5 mV
1.395 nsec,240.6 mV
1.396 nsec,240.7 mV
1.396 nsec,240.7 mV
1.396 nsec,240.7 mV
1.396 nsec,240.7 mV
1.396 nsec,240.7 mV
1.396 nsec,240.6 mV
1.396 nsec,240.6 mV
1.396 nsec,240.5 mV
1.396 nsec,240.3 mV
1.396 nsec,240.2 mV
1.397 nsec,240.1 mV
1.397 nsec,240.0 mV
1.397 nsec,239.8 mV
1.397 nsec,239.7 mV
1.397 nsec,239.6 mV
1.397 nsec,239.5 mV
1.397 nsec,239.4 mV
1.397 nsec,239.3 mV
1.397 nsec,239.3 mV
1.397 nsec,239.3 mV
1.398 nsec,239.3 mV
1.398 nsec,239.3 mV
1.398 nsec,239.4 mV
1.398 nsec,239.4 mV
1.398 nsec,239.5 mV
1.398 nsec,239.7 mV
1.398 nsec,239.8 mV
1.398 nsec,239.9 mV
1.398 nsec,240.1 mV
1.398 nsec,240.2 mV
1.399 nsec,240.3 mV
1.399 nsec,240.4 mV
1.399 nsec,240.5 mV
1.399 nsec,240.6 mV
1.399 nsec,240.7 mV
1.399 nsec,240.7 mV
1.399 nsec,240.7 mV
1.399 nsec,240.7 mV
1.399 nsec,240.7 mV
1.399 nsec,240.6 mV
1.400 nsec,240.6 mV
1.400 nsec,240.5 mV
1.400 nsec,240.3 mV
1.400 nsec,240.2 mV
1.400 nsec,240.1 mV
1.400 nsec,239.9 mV
1.400 nsec,239.8 mV
1.400 nsec,239.7 mV
1.400 nsec,239.6 mV
1.400 nsec,239.5 mV
1.401 nsec,239.4 mV
1.401 nsec,239.3 mV
1.401 nsec,239.3 mV
1.401 nsec,239.3 mV
1.401 nsec,239.3 mV
1.401 nsec,239.3 mV
1.401 nsec,239.4 mV
1.401 nsec,239.5 mV
1.401 nsec,239.6 mV
1.401 nsec,239.7 mV
1.402 nsec,239.8 mV
1.402 nsec,239.9 mV
1.402 nsec,240.1 mV
1.402 nsec,240.2 mV
1.402 nsec,240.3 mV
1.402 nsec,240.4 mV
1.402 nsec,240.5 mV
1.402 nsec,240.6 mV
1.402 nsec,240.7 mV
1.402 nsec,240.7 mV
1.403 nsec,240.7 mV
1.403 nsec,240.7 mV
1.403 nsec,240.7 mV
1.403 nsec,240.6 mV
1.403 nsec,240.5 mV
1.403 nsec,240.4 mV
1.403 nsec,240.3 mV
1.403 nsec,240.2 mV
1.403 nsec,240.1 mV
1.403 nsec,239.9 mV
1.404 nsec,239.8 mV
1.404 nsec,239.7 mV
1.404 nsec,239.5 mV
1.404 nsec,239.5 mV
1.404 nsec,239.4 mV
1.404 nsec,239.3 mV
1.404 nsec,239.3 mV
1.404 nsec,239.3 mV
1.404 nsec,239.3 mV
1.404 nsec,239.3 mV
1.405 nsec,239.4 mV
1.405 nsec,239.5 mV
1.405 nsec,239.6 mV
1.405 nsec,239.7 mV
1.405 nsec,239.8 mV
1.405 nsec,239.9 mV
1.405 nsec,240.1 mV
1.405 nsec,240.2 mV
1.405 nsec,240.3 mV
1.405 nsec,240.5 mV
1.406 nsec,240.6 mV
1.406 nsec,240.6 mV
1.406 nsec,240.7 mV
1.406 nsec,240.7 mV
1.406 nsec,240.7 mV
1.406 nsec,240.7 mV
1.406 nsec,240.7 mV
1.406 nsec,240.6 mV
1.406 nsec,240.5 mV
1.406 nsec,240.4 mV
1.407 nsec,240.3 mV
1.407 nsec,240.2 mV
1.407 nsec,240.0 mV
1.407 nsec,239.9 mV
1.407 nsec,239.8 mV
1.407 nsec,239.7 mV
1.407 nsec,239.5 mV
1.407 nsec,239.4 mV
1.407 nsec,239.4 mV
1.407 nsec,239.3 mV
1.408 nsec,239.3 mV
1.408 nsec,239.3 mV
1.408 nsec,239.3 mV
1.408 nsec,239.3 mV
1.408 nsec,239.4 mV
1.408 nsec,239.5 mV
1.408 nsec,239.6 mV
1.408 nsec,239.7 mV
1.408 nsec,239.8 mV
1.408 nsec,240.0 mV
1.409 nsec,240.1 mV
1.409 nsec,240.2 mV
1.409 nsec,240.4 mV
1.409 nsec,240.5 mV
1.409 nsec,240.6 mV
1.409 nsec,240.6 mV
1.409 nsec,240.7 mV
1.409 nsec,240.7 mV
1.409 nsec,240.7 mV
1.409 nsec,240.7 mV
1.410 nsec,240.7 mV
1.410 nsec,240.6 mV
1.410 nsec,240.5 mV
1.410 nsec,240.4 mV
1.410 nsec,240.3 mV
1.410 nsec,240.2 mV
1.410 nsec,240.0 mV
1.410 nsec,239.9 mV
1.410 nsec,239.8 mV
1.410 nsec,239.6 mV
1.411 nsec,239.5 mV
1.411 nsec,239.4 mV
1.411 nsec,239.4 mV
1.411 nsec,239.3 mV
1.411 nsec,239.3 mV
1.411 nsec,239.3 mV
1.411 nsec,239.3 mV
1.411 nsec,239.3 mV
1.411 nsec,239.4 mV
1.411 nsec,239.5 mV
1.412 nsec,239.6 mV
1.412 nsec,239.7 mV
1.412 nsec,239.9 mV
1.412 nsec,240.0 mV
1.412 nsec,240.1 mV
1.412 nsec,240.2 mV
1.412 nsec,240.4 mV
1.412 nsec,240.5 mV
1.412 nsec,240.6 mV
1.412 nsec,240.6 mV
1.413 nsec,240.7 mV
1.413 nsec,240.7 mV
1.413 nsec,240.7 mV
1.413 nsec,240.7 mV
1.413 nsec,240.6 mV
1.413 nsec,240.6 mV
1.413 nsec,240.5 mV
1.413 nsec,240.4 mV
1.413 nsec,240.3 mV
1.413 nsec,240.1 mV
1.414 nsec,240.0 mV
1.414 nsec,239.9 mV
1.414 nsec,239.7 mV
1.414 nsec,239.6 mV
1.414 nsec,239.5 mV
1.414 nsec,239.4 mV
1.414 nsec,239.4 mV
1.414 nsec,239.3 mV
1.414 nsec,239.3 mV
1.414 nsec,239.3 mV
1.415 nsec,239.3 mV
1.415 nsec,239.4 mV
1.415 nsec,239.4 mV
1.415 nsec,239.5 mV
1.415 nsec,239.6 mV
1.415 nsec,239.7 mV
1.415 nsec,239.9 mV
1.415 nsec,240.0 mV
1.415 nsec,240.1 mV
1.415 nsec,240.3 mV
1.416 nsec,240.4 mV
1.416 nsec,240.5 mV
1.416 nsec,240.6 mV
1.416 nsec,240.6 mV
1.416 nsec,240.7 mV
1.416 nsec,240.7 mV
1.416 nsec,240.7 mV
1.416 nsec,240.7 mV
1.416 nsec,240.6 mV
1.416 nsec,240.6 mV
1.417 nsec,240.5 mV
1.417 nsec,240.4 mV
1.417 nsec,240.2 mV
1.417 nsec,240.1 mV
1.417 nsec,240.0 mV
1.417 nsec,239.9 mV
1.417 nsec,239.7 mV
1.417 nsec,239.6 mV
1.417 nsec,239.5 mV
1.417 nsec,239.4 mV
1.418 nsec,239.3 mV
1.418 nsec,239.3 mV
1.418 nsec,239.3 mV
1.418 nsec,239.3 mV
1.418 nsec,239.3 mV
1.418 nsec,239.4 mV
1.418 nsec,239.4 mV
1.418 nsec,239.5 mV
1.418 nsec,239.6 mV
1.418 nsec,239.8 mV
1.419 nsec,239.9 mV
1.419 nsec,240.0 mV
1.419 nsec,240.2 mV
1.419 nsec,240.3 mV
1.419 nsec,240.4 mV
1.419 nsec,240.5 mV
1.419 nsec,240.6 mV
1.419 nsec,240.7 mV
1.419 nsec,240.7 mV
1.419 nsec,240.7 mV
1.420 nsec,240.7 mV
1.420 nsec,240.7 mV
1.420 nsec,240.6 mV
1.420 nsec,240.5 mV
1.420 nsec,240.5 mV
1.420 nsec,240.3 mV
1.420 nsec,240.2 mV
1.420 nsec,240.1 mV
1.420 nsec,240.0 mV
1.420 nsec,239.8 mV
1.421 nsec,239.7 mV
1.421 nsec,239.6 mV
1.421 nsec,239.5 mV
1.421 nsec,239.4 mV
1.421 nsec,239.3 mV
1.421 nsec,239.3 mV
1.421 nsec,239.3 mV
1.421 nsec,239.3 mV
1.421 nsec,239.3 mV
1.421 nsec,239.4 mV
1.422 nsec,239.5 mV
1.422 nsec,239.6 mV
1.422 nsec,239.7 mV
1.422 nsec,239.8 mV
1.422 nsec,239.9 mV
1.422 nsec,240.1 mV
1.422 nsec,240.2 mV
1.422 nsec,240.3 mV
1.422 nsec,240.4 mV
1.422 nsec,240.5 mV
1.423 nsec,240.6 mV
1.423 nsec,240.7 mV
1.423 nsec,240.7 mV
1.423 nsec,240.7 mV
1.423 nsec,240.7 mV
1.423 nsec,240.7 mV
1.423 nsec,240.6 mV
1.423 nsec,240.5 mV
1.423 nsec,240.4 mV
1.423 nsec,240.3 mV
1.424 nsec,240.2 mV
1.424 nsec,240.1 mV
1.424 nsec,239.9 mV
1.424 nsec,239.8 mV
1.424 nsec,239.7 mV
1.424 nsec,239.6 mV
1.424 nsec,239.5 mV
1.424 nsec,239.4 mV
1.424 nsec,239.3 mV
1.424 nsec,239.3 mV
1.425 nsec,239.3 mV
1.425 nsec,239.3 mV
1.425 nsec,239.3 mV
1.425 nsec,239.4 mV
1.425 nsec,239.5 mV
1.425 nsec,239.6 mV
1.425 nsec,239.7 mV
1.425 nsec,239.8 mV
1.425 nsec,239.9 mV
1.425 nsec,240.1 mV
1.426 nsec,240.2 mV
1.426 nsec,240.3 mV
1.426 nsec,240.4 mV
1.426 nsec,240.5 mV
1.426 nsec,240.6 mV
1.426 nsec,240.7 mV
1.426 nsec,240.7 mV
1.426 nsec,240.7 mV
1.426 nsec,240.7 mV
1.426 nsec,240.6 mV
1.427 nsec,240.6 mV
1.427 nsec,240.5 mV
1.427 nsec,240.4 mV
1.427 nsec,240.3 mV
1.427 nsec,240.2 mV
1.427 nsec,240.0 mV
1.427 nsec,239.9 mV
1.427 nsec,239.8 mV
1.427 nsec,239.7 mV
1.427 nsec,239.6 mV
1.428 nsec,239.5 mV
1.428 nsec,239.4 mV
1.428 nsec,239.3 mV
1.428 nsec,239.3 mV
1.428 nsec,239.3 mV
1.428 nsec,239.3 mV
1.428 nsec,239.4 mV
1.428 nsec,239.4 mV
1.428 nsec,239.5 mV
1.428 nsec,239.6 mV
1.429 nsec,239.7 mV
1.429 nsec,239.8 mV
1.429 nsec,240.0 mV
1.429 nsec,240.1 mV
1.429 nsec,240.2 mV
1.429 nsec,240.3 mV
1.429 nsec,240.5 mV
1.429 nsec,240.5 mV
1.429 nsec,240.6 mV
1.429 nsec,240.7 mV
1.430 nsec,240.7 mV
1.430 nsec,240.7 mV
1.430 nsec,240.7 mV
1.430 nsec,240.6 mV
1.430 nsec,240.6 mV
1.430 nsec,240.5 mV
1.430 nsec,240.4 mV
1.430 nsec,240.3 mV
1.430 nsec,240.1 mV
1.430 nsec,240.0 mV
1.431 nsec,239.9 mV
1.431 nsec,239.8 mV
1.431 nsec,239.6 mV
1.431 nsec,239.5 mV
1.431 nsec,239.4 mV
1.431 nsec,239.4 mV
1.431 nsec,239.3 mV
1.431 nsec,239.3 mV
1.431 nsec,239.3 mV
1.431 nsec,239.3 mV
1.432 nsec,239.4 mV
1.432 nsec,239.4 mV
1.432 nsec,239.5 mV
1.432 nsec,239.6 mV
1.432 nsec,239.7 mV
1.432 nsec,239.9 mV
1.432 nsec,240.0 mV
1.432 nsec,240.1 mV
1.432 nsec,240.3 mV
1.432 nsec,240.4 mV
1.433 nsec,240.5 mV
1.433 nsec,240.6 mV
1.433 nsec,240.6 mV
1.433 nsec,240.7 mV
1.433 nsec,240.7 mV
1.433 nsec,240.7 mV
1.433 nsec,240.7 mV
1.433 nsec,240.6 mV
1.433 nsec,240.5 mV
1.433 nsec,240.5 mV
1.434 nsec,240.4 mV
1.434 nsec,240.2 mV
1.434 nsec,240.1 mV
1.434 nsec,240.0 mV
1.434 nsec,239.9 mV
1.434 nsec,239.7 mV
1.434 nsec,239.6 mV
1.434 nsec,239.5 mV
1.434 nsec,239.4 mV
1.434 nsec,239.4 mV
1.435 nsec,239.3 mV
1.435 nsec,239.3 mV
1.435 nsec,239.3 mV
1.435 nsec,239.3 mV
1.435 nsec,239.4 mV
1.435 nsec,239.5 mV
1.435 nsec,239.6 mV
1.435 nsec,239.7 mV
1.435 nsec,239.8 mV
1.435 nsec,239.9 mV
1.436 nsec,240.0 mV
1.436 nsec,240.2 mV
1.436 nsec,240.3 mV
1.436 nsec,240.4 mV
1.436 nsec,240.5 mV
1.436 nsec,240.6 mV
1.436 nsec,240.6 mV
1.436 nsec,240.7 mV
1.436 nsec,240.7 mV
1.436 nsec,240.7 mV
1.437 nsec,240.7 mV
1.437 nsec,240.6 mV
1.437 nsec,240.5 mV
1.437 nsec,240.4 mV
1.437 nsec,240.3 mV
1.437 nsec,240.2 mV
1.437 nsec,240.1 mV
1.437 nsec,240.0 mV
1.437 nsec,239.8 mV
1.437 nsec,239.7 mV
1.438 nsec,239.6 mV
1.438 nsec,239.5 mV
1.438 nsec,239.4 mV
1.438 nsec,239.4 mV
1.438 nsec,239.3 mV
1.438 nsec,239.3 mV
1.438 nsec,239.3 mV
1.438 nsec,239.4 mV
1.438 nsec,239.4 mV
1.438 nsec,239.5 mV
1.439 nsec,239.6 mV
1.439 nsec,239.7 mV
1.439 nsec,239.8 mV
1.439 nsec,239.9 mV
1.439 nsec,240.1 mV
1.439 nsec,240.2 mV
1.439 nsec,240.3 mV
1.439 nsec,240.4 mV
1.439 nsec,240.5 mV
1.439 nsec,240.6 mV
1.440 nsec,240.6 mV
1.440 nsec,240.7 mV
1.440 nsec,240.7 mV
1.440 nsec,240.7 mV
1.440 nsec,240.6 mV
1.440 nsec,240.6 mV
1.440 nsec,240.5 mV
1.440 nsec,240.4 mV
1.440 nsec,240.3 mV
1.440 nsec,240.2 mV
1.441 nsec,240.1 mV
1.441 nsec,239.9 mV
1.441 nsec,239.8 mV
1.441 nsec,239.7 mV
1.441 nsec,239.6 mV
1.441 nsec,239.5 mV
1.441 nsec,239.4 mV
1.441 nsec,239.4 mV
1.441 nsec,239.3 mV
1.441 nsec,239.3 mV
1.442 nsec,239.3 mV
1.442 nsec,239.4 mV
1.442 nsec,239.4 mV
1.442 nsec,239.5 mV
1.442 nsec,239.6 mV
1.442 nsec,239.7 mV
1.442 nsec,239.8 mV
1.442 nsec,240.0 mV
1.442 nsec,240.1 mV
1.442 nsec,240.2 mV
1.443 nsec,240.3 mV
1.443 nsec,240.4 mV
1.443 nsec,240.5 mV
1.443 nsec,240.6 mV
1.443 nsec,240.7 mV
1.443 nsec,240.7 mV
1.443 nsec,240.7 mV
1.443 nsec,240.7 mV
1.443 nsec,240.6 mV
1.443 nsec,240.6 mV
1.444 nsec,240.5 mV
1.444 nsec,240.4 mV
1.444 nsec,240.3 mV
1.444 nsec,240.1 mV
1.444 nsec,240.0 mV
1.444 nsec,239.9 mV
1.444 nsec,239.8 mV
1.444 nsec,239.7 mV
1.444 nsec,239.6 mV
1.444 nsec,239.5 mV
1.445 nsec,239.4 mV
1.445 nsec,239.3 mV
1.445 nsec,239.3 mV
1.445 nsec,239.3 mV
1.445 nsec,239.3 mV
1.445 nsec,239.4 mV
1.445 nsec,239.5 mV
1.445 nsec,239.5 mV
1.445 nsec,239.6 mV
1.445 nsec,239.8 mV
1.446 nsec,239.9 mV
1.446 nsec,240.0 mV
1.446 nsec,240.1 mV
1.446 nsec,240.2 mV
1.446 nsec,240.4 mV
1.446 nsec,240.5 mV
1.446 nsec,240.5 mV
1.446 nsec,240.6 mV
1.446 nsec,240.7 mV
1.446 nsec,240.7 mV
1.447 nsec,240.7 mV
1.447 nsec,240.7 mV
1.447 nsec,240.6 mV
1.447 nsec,240.5 mV
1.447 nsec,240.4 mV
1.447 nsec,240.3 mV
1.447 nsec,240.2 mV
1.447 nsec,240.1 mV
1.447 nsec,240.0 mV
1.447 nsec,239.9 mV
1.448 nsec,239.7 mV
1.448 nsec,239.6 mV
1.448 nsec,239.5 mV
1.448 nsec,239.4 mV
1.448 nsec,239.4 mV
1.448 nsec,239.3 mV
1.448 nsec,239.3 mV
1.448 nsec,239.3 mV
1.448 nsec,239.4 mV
1.448 nsec,239.4 mV
1.449 nsec,239.5 mV
1.449 nsec,239.6 mV
1.449 nsec,239.7 mV
1.449 nsec,239.8 mV
1.449 nsec,239.9 mV
1.449 nsec,240.0 mV
1.449 nsec,240.2 mV
1.449 nsec,240.3 mV
1.449 nsec,240.4 mV
1.449 nsec,240.5 mV
1.450 nsec,240.6 mV
1.450 nsec,240.6 mV
1.450 nsec,240.7 mV
1.450 nsec,240.7 mV
1.450 nsec,240.7 mV
1.450 nsec,240.6 mV
1.450 nsec,240.6 mV
1.450 nsec,240.5 mV
1.450 nsec,240.4 mV
