"time
References : ['TL_in']
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real","TL_in
References : []
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real"
1.399 nsec,275.3 mV
1.399 nsec,275.0 mV
1.399 nsec,274.8 mV
1.399 nsec,274.5 mV
1.399 nsec,274.2 mV
1.400 nsec,273.9 mV
1.400 nsec,273.5 mV
1.400 nsec,273.2 mV
1.400 nsec,272.9 mV
1.400 nsec,272.7 mV
1.400 nsec,272.4 mV
1.400 nsec,272.2 mV
1.400 nsec,272.0 mV
1.400 nsec,271.8 mV
1.400 nsec,271.7 mV
1.401 nsec,271.6 mV
1.401 nsec,271.6 mV
1.401 nsec,271.6 mV
1.401 nsec,271.6 mV
1.401 nsec,271.7 mV
1.401 nsec,271.8 mV
1.401 nsec,271.9 mV
1.401 nsec,272.1 mV
1.401 nsec,272.4 mV
1.401 nsec,272.6 mV
1.402 nsec,272.9 mV
1.402 nsec,273.2 mV
1.402 nsec,273.5 mV
1.402 nsec,273.8 mV
1.402 nsec,274.1 mV
1.402 nsec,274.4 mV
1.402 nsec,274.7 mV
1.402 nsec,275.0 mV
1.402 nsec,275.2 mV
1.402 nsec,275.5 mV
1.403 nsec,275.7 mV
1.403 nsec,275.8 mV
1.403 nsec,276.0 mV
1.403 nsec,276.1 mV
1.403 nsec,276.1 mV
1.403 nsec,276.1 mV
1.403 nsec,276.1 mV
1.403 nsec,276.0 mV
1.403 nsec,275.9 mV
1.403 nsec,275.8 mV
1.404 nsec,275.6 mV
1.404 nsec,275.4 mV
1.404 nsec,275.1 mV
1.404 nsec,274.9 mV
1.404 nsec,274.6 mV
1.404 nsec,274.3 mV
1.404 nsec,274.0 mV
1.404 nsec,273.6 mV
1.404 nsec,273.3 mV
1.404 nsec,273.0 mV
1.405 nsec,272.8 mV
1.405 nsec,272.5 mV
1.405 nsec,272.3 mV
1.405 nsec,272.1 mV
1.405 nsec,271.9 mV
1.405 nsec,271.7 mV
1.405 nsec,271.6 mV
1.405 nsec,271.6 mV
1.405 nsec,271.6 mV
1.405 nsec,271.6 mV
1.406 nsec,271.7 mV
1.406 nsec,271.8 mV
1.406 nsec,271.9 mV
1.406 nsec,272.1 mV
1.406 nsec,272.3 mV
1.406 nsec,272.6 mV
1.406 nsec,272.8 mV
1.406 nsec,273.1 mV
1.406 nsec,273.4 mV
1.406 nsec,273.7 mV
1.407 nsec,274.0 mV
1.407 nsec,274.3 mV
1.407 nsec,274.6 mV
1.407 nsec,274.9 mV
1.407 nsec,275.2 mV
1.407 nsec,275.4 mV
1.407 nsec,275.6 mV
1.407 nsec,275.8 mV
1.407 nsec,275.9 mV
1.407 nsec,276.0 mV
1.408 nsec,276.1 mV
1.408 nsec,276.1 mV
1.408 nsec,276.1 mV
1.408 nsec,276.0 mV
1.408 nsec,275.9 mV
1.408 nsec,275.8 mV
1.408 nsec,275.6 mV
1.408 nsec,275.4 mV
1.408 nsec,275.2 mV
1.408 nsec,274.9 mV
1.409 nsec,274.6 mV
1.409 nsec,274.3 mV
1.409 nsec,274.0 mV
1.409 nsec,273.7 mV
1.409 nsec,273.4 mV
1.409 nsec,273.1 mV
1.409 nsec,272.8 mV
1.409 nsec,272.5 mV
1.409 nsec,272.3 mV
1.409 nsec,272.1 mV
1.410 nsec,271.9 mV
1.410 nsec,271.8 mV
1.410 nsec,271.7 mV
1.410 nsec,271.6 mV
1.410 nsec,271.6 mV
1.410 nsec,271.6 mV
1.410 nsec,271.7 mV
1.410 nsec,271.8 mV
1.410 nsec,271.9 mV
1.410 nsec,272.1 mV
1.411 nsec,272.3 mV
1.411 nsec,272.5 mV
1.411 nsec,272.8 mV
1.411 nsec,273.1 mV
1.411 nsec,273.4 mV
1.411 nsec,273.7 mV
1.411 nsec,274.0 mV
1.411 nsec,274.3 mV
1.411 nsec,274.6 mV
1.411 nsec,274.9 mV
1.412 nsec,275.1 mV
1.412 nsec,275.4 mV
1.412 nsec,275.6 mV
1.412 nsec,275.8 mV
1.412 nsec,275.9 mV
1.412 nsec,276.0 mV
1.412 nsec,276.1 mV
1.412 nsec,276.1 mV
1.412 nsec,276.1 mV
1.412 nsec,276.0 mV
1.413 nsec,275.9 mV
1.413 nsec,275.8 mV
1.413 nsec,275.6 mV
1.413 nsec,275.4 mV
1.413 nsec,275.1 mV
1.413 nsec,274.9 mV
1.413 nsec,274.6 mV
1.413 nsec,274.3 mV
1.413 nsec,274.0 mV
1.413 nsec,273.7 mV
1.414 nsec,273.4 mV
1.414 nsec,273.1 mV
1.414 nsec,272.8 mV
1.414 nsec,272.6 mV
1.414 nsec,272.3 mV
1.414 nsec,272.1 mV
1.414 nsec,271.9 mV
1.414 nsec,271.8 mV
1.414 nsec,271.7 mV
1.414 nsec,271.6 mV
1.415 nsec,271.6 mV
1.415 nsec,271.6 mV
1.415 nsec,271.7 mV
1.415 nsec,271.8 mV
1.415 nsec,271.9 mV
1.415 nsec,272.1 mV
1.415 nsec,272.3 mV
1.415 nsec,272.6 mV
1.415 nsec,272.8 mV
1.415 nsec,273.1 mV
1.416 nsec,273.4 mV
1.416 nsec,273.7 mV
1.416 nsec,274.0 mV
1.416 nsec,274.3 mV
1.416 nsec,274.6 mV
1.416 nsec,274.9 mV
1.416 nsec,275.2 mV
1.416 nsec,275.4 mV
1.416 nsec,275.6 mV
1.416 nsec,275.8 mV
1.417 nsec,275.9 mV
1.417 nsec,276.0 mV
1.417 nsec,276.1 mV
1.417 nsec,276.1 mV
1.417 nsec,276.0 mV
1.417 nsec,276.0 mV
1.417 nsec,275.9 mV
1.417 nsec,275.7 mV
1.417 nsec,275.5 mV
1.417 nsec,275.3 mV
1.418 nsec,275.1 mV
1.418 nsec,274.8 mV
1.418 nsec,274.5 mV
1.418 nsec,274.2 mV
1.418 nsec,273.9 mV
1.418 nsec,273.6 mV
1.418 nsec,273.3 mV
1.418 nsec,273.0 mV
1.418 nsec,272.8 mV
1.418 nsec,272.5 mV
1.419 nsec,272.3 mV
1.419 nsec,272.1 mV
1.419 nsec,271.9 mV
1.419 nsec,271.8 mV
1.419 nsec,271.7 mV
1.419 nsec,271.6 mV
1.419 nsec,271.6 mV
1.419 nsec,271.7 mV
1.419 nsec,271.7 mV
1.419 nsec,271.9 mV
1.420 nsec,272.0 mV
1.420 nsec,272.2 mV
1.420 nsec,272.4 mV
1.420 nsec,272.7 mV
1.420 nsec,272.9 mV
1.420 nsec,273.2 mV
1.420 nsec,273.5 mV
1.420 nsec,273.8 mV
1.420 nsec,274.1 mV
1.420 nsec,274.4 mV
1.421 nsec,274.7 mV
1.421 nsec,275.0 mV
1.421 nsec,275.2 mV
1.421 nsec,275.4 mV
1.421 nsec,275.6 mV
1.421 nsec,275.8 mV
1.421 nsec,275.9 mV
1.421 nsec,276.0 mV
1.421 nsec,276.0 mV
1.421 nsec,276.0 mV
1.422 nsec,276.0 mV
1.422 nsec,275.9 mV
1.422 nsec,275.8 mV
1.422 nsec,275.6 mV
1.422 nsec,275.5 mV
1.422 nsec,275.2 mV
1.422 nsec,275.0 mV
1.422 nsec,274.7 mV
1.422 nsec,274.4 mV
1.422 nsec,274.1 mV
1.423 nsec,273.8 mV
1.423 nsec,273.5 mV
1.423 nsec,273.2 mV
1.423 nsec,272.9 mV
1.423 nsec,272.7 mV
1.423 nsec,272.4 mV
1.423 nsec,272.2 mV
1.423 nsec,272.0 mV
1.423 nsec,271.9 mV
1.423 nsec,271.8 mV
1.424 nsec,271.7 mV
1.424 nsec,271.7 mV
1.424 nsec,271.7 mV
1.424 nsec,271.7 mV
1.424 nsec,271.8 mV
1.424 nsec,271.9 mV
1.424 nsec,272.1 mV
1.424 nsec,272.3 mV
1.424 nsec,272.5 mV
1.424 nsec,272.8 mV
1.425 nsec,273.0 mV
1.425 nsec,273.3 mV
1.425 nsec,273.6 mV
1.425 nsec,273.9 mV
1.425 nsec,274.2 mV
1.425 nsec,274.5 mV
1.425 nsec,274.8 mV
1.425 nsec,275.1 mV
1.425 nsec,275.3 mV
1.425 nsec,275.5 mV
1.426 nsec,275.7 mV
1.426 nsec,275.8 mV
1.426 nsec,275.9 mV
1.426 nsec,276.0 mV
1.426 nsec,276.0 mV
1.426 nsec,276.0 mV
1.426 nsec,276.0 mV
1.426 nsec,275.9 mV
1.426 nsec,275.7 mV
1.426 nsec,275.5 mV
1.427 nsec,275.3 mV
1.427 nsec,275.1 mV
1.427 nsec,274.8 mV
1.427 nsec,274.6 mV
1.427 nsec,274.3 mV
1.427 nsec,274.0 mV
1.427 nsec,273.7 mV
1.427 nsec,273.4 mV
1.427 nsec,273.1 mV
1.427 nsec,272.8 mV
1.428 nsec,272.6 mV
1.428 nsec,272.3 mV
1.428 nsec,272.1 mV
1.428 nsec,272.0 mV
1.428 nsec,271.8 mV
1.428 nsec,271.7 mV
1.428 nsec,271.7 mV
1.428 nsec,271.7 mV
1.428 nsec,271.7 mV
1.428 nsec,271.8 mV
1.429 nsec,271.9 mV
1.429 nsec,272.0 mV
1.429 nsec,272.2 mV
1.429 nsec,272.4 mV
1.429 nsec,272.7 mV
1.429 nsec,272.9 mV
1.429 nsec,273.2 mV
1.429 nsec,273.5 mV
1.429 nsec,273.8 mV
1.429 nsec,274.1 mV
1.430 nsec,274.4 mV
1.430 nsec,274.7 mV
1.430 nsec,275.0 mV
1.430 nsec,275.2 mV
1.430 nsec,275.4 mV
1.430 nsec,275.6 mV
1.430 nsec,275.8 mV
1.430 nsec,275.9 mV
1.430 nsec,276.0 mV
1.430 nsec,276.0 mV
1.431 nsec,276.0 mV
1.431 nsec,276.0 mV
1.431 nsec,275.9 mV
1.431 nsec,275.8 mV
1.431 nsec,275.6 mV
1.431 nsec,275.4 mV
1.431 nsec,275.2 mV
1.431 nsec,274.9 mV
1.431 nsec,274.7 mV
1.431 nsec,274.4 mV
1.432 nsec,274.1 mV
1.432 nsec,273.8 mV
1.432 nsec,273.5 mV
1.432 nsec,273.2 mV
1.432 nsec,272.9 mV
1.432 nsec,272.6 mV
1.432 nsec,272.4 mV
1.432 nsec,272.2 mV
1.432 nsec,272.0 mV
1.432 nsec,271.9 mV
1.433 nsec,271.8 mV
1.433 nsec,271.7 mV
1.433 nsec,271.7 mV
1.433 nsec,271.7 mV
1.433 nsec,271.8 mV
1.433 nsec,271.9 mV
1.433 nsec,272.0 mV
1.433 nsec,272.2 mV
1.433 nsec,272.4 mV
1.433 nsec,272.6 mV
1.434 nsec,272.9 mV
1.434 nsec,273.1 mV
1.434 nsec,273.4 mV
1.434 nsec,273.7 mV
1.434 nsec,274.0 mV
1.434 nsec,274.3 mV
1.434 nsec,274.6 mV
1.434 nsec,274.9 mV
1.434 nsec,275.1 mV
1.434 nsec,275.4 mV
1.435 nsec,275.6 mV
1.435 nsec,275.7 mV
1.435 nsec,275.8 mV
1.435 nsec,275.9 mV
1.435 nsec,276.0 mV
1.435 nsec,276.0 mV
1.435 nsec,276.0 mV
1.435 nsec,275.9 mV
1.435 nsec,275.8 mV
1.435 nsec,275.6 mV
1.436 nsec,275.4 mV
1.436 nsec,275.2 mV
1.436 nsec,275.0 mV
1.436 nsec,274.7 mV
1.436 nsec,274.4 mV
1.436 nsec,274.1 mV
1.436 nsec,273.8 mV
1.436 nsec,273.5 mV
1.436 nsec,273.2 mV
1.436 nsec,273.0 mV
1.437 nsec,272.7 mV
1.437 nsec,272.5 mV
1.437 nsec,272.2 mV
1.437 nsec,272.1 mV
1.437 nsec,271.9 mV
1.437 nsec,271.8 mV
1.437 nsec,271.7 mV
1.437 nsec,271.7 mV
1.437 nsec,271.7 mV
1.437 nsec,271.8 mV
1.438 nsec,271.9 mV
1.438 nsec,272.0 mV
1.438 nsec,272.2 mV
1.438 nsec,272.4 mV
1.438 nsec,272.6 mV
1.438 nsec,272.8 mV
1.438 nsec,273.1 mV
1.438 nsec,273.4 mV
1.438 nsec,273.7 mV
1.438 nsec,274.0 mV
1.439 nsec,274.3 mV
1.439 nsec,274.6 mV
1.439 nsec,274.8 mV
1.439 nsec,275.1 mV
1.439 nsec,275.3 mV
1.439 nsec,275.5 mV
1.439 nsec,275.7 mV
1.439 nsec,275.8 mV
1.439 nsec,275.9 mV
1.439 nsec,276.0 mV
1.440 nsec,276.0 mV
1.440 nsec,275.9 mV
1.440 nsec,275.9 mV
1.440 nsec,275.8 mV
1.440 nsec,275.6 mV
1.440 nsec,275.4 mV
1.440 nsec,275.2 mV
1.440 nsec,275.0 mV
1.440 nsec,274.7 mV
1.440 nsec,274.4 mV
1.441 nsec,274.1 mV
1.441 nsec,273.8 mV
1.441 nsec,273.5 mV
1.441 nsec,273.3 mV
1.441 nsec,273.0 mV
1.441 nsec,272.7 mV
1.441 nsec,272.5 mV
1.441 nsec,272.3 mV
1.441 nsec,272.1 mV
1.441 nsec,271.9 mV
1.442 nsec,271.8 mV
1.442 nsec,271.8 mV
1.442 nsec,271.7 mV
1.442 nsec,271.7 mV
1.442 nsec,271.8 mV
1.442 nsec,271.9 mV
1.442 nsec,272.0 mV
1.442 nsec,272.2 mV
1.442 nsec,272.4 mV
1.442 nsec,272.6 mV
1.443 nsec,272.9 mV
1.443 nsec,273.1 mV
1.443 nsec,273.4 mV
1.443 nsec,273.7 mV
1.443 nsec,274.0 mV
1.443 nsec,274.3 mV
1.443 nsec,274.6 mV
1.443 nsec,274.9 mV
1.443 nsec,275.1 mV
1.443 nsec,275.3 mV
1.444 nsec,275.5 mV
1.444 nsec,275.7 mV
1.444 nsec,275.8 mV
1.444 nsec,275.9 mV
1.444 nsec,275.9 mV
1.444 nsec,276.0 mV
1.444 nsec,275.9 mV
1.444 nsec,275.8 mV
1.444 nsec,275.7 mV
1.444 nsec,275.6 mV
1.445 nsec,275.4 mV
1.445 nsec,275.2 mV
1.445 nsec,274.9 mV
1.445 nsec,274.7 mV
1.445 nsec,274.4 mV
1.445 nsec,274.1 mV
1.445 nsec,273.8 mV
1.445 nsec,273.5 mV
1.445 nsec,273.2 mV
1.445 nsec,273.0 mV
1.446 nsec,272.7 mV
1.446 nsec,272.5 mV
1.446 nsec,272.3 mV
1.446 nsec,272.1 mV
1.446 nsec,271.9 mV
1.446 nsec,271.8 mV
1.446 nsec,271.8 mV
1.446 nsec,271.7 mV
1.446 nsec,271.8 mV
1.446 nsec,271.8 mV
1.447 nsec,271.9 mV
1.447 nsec,272.1 mV
1.447 nsec,272.2 mV
1.447 nsec,272.4 mV
1.447 nsec,272.7 mV
1.447 nsec,272.9 mV
1.447 nsec,273.2 mV
1.447 nsec,273.5 mV
1.447 nsec,273.8 mV
1.447 nsec,274.1 mV
1.448 nsec,274.3 mV
1.448 nsec,274.6 mV
1.448 nsec,274.9 mV
1.448 nsec,275.1 mV
1.448 nsec,275.4 mV
1.448 nsec,275.5 mV
1.448 nsec,275.7 mV
1.448 nsec,275.8 mV
1.448 nsec,275.9 mV
1.448 nsec,275.9 mV
1.449 nsec,275.9 mV
1.449 nsec,275.9 mV
1.449 nsec,275.8 mV
1.449 nsec,275.7 mV
1.449 nsec,275.5 mV
1.449 nsec,275.3 mV
1.449 nsec,275.1 mV
1.449 nsec,274.9 mV
1.449 nsec,274.6 mV
1.449 nsec,274.3 mV
1.450 nsec,274.0 mV
1.450 nsec,273.7 mV
1.450 nsec,273.4 mV
1.450 nsec,273.2 mV
1.450 nsec,272.9 mV
1.450 nsec,272.6 mV
1.450 nsec,272.4 mV
1.450 nsec,272.2 mV
1.450 nsec,272.0 mV
1.450 nsec,271.9 mV
1.451 nsec,271.8 mV
1.451 nsec,271.8 mV
1.451 nsec,271.8 mV
1.451 nsec,271.8 mV
1.451 nsec,271.9 mV
1.451 nsec,272.0 mV
1.451 nsec,272.1 mV
1.451 nsec,272.3 mV
1.451 nsec,272.5 mV
1.451 nsec,272.7 mV
1.452 nsec,273.0 mV
1.452 nsec,273.3 mV
1.452 nsec,273.6 mV
1.452 nsec,273.9 mV
1.452 nsec,274.2 mV
1.452 nsec,274.4 mV
1.452 nsec,274.7 mV
1.452 nsec,275.0 mV
1.452 nsec,275.2 mV
1.452 nsec,275.4 mV
1.453 nsec,275.6 mV
1.453 nsec,275.7 mV
1.453 nsec,275.8 mV
1.453 nsec,275.9 mV
1.453 nsec,275.9 mV
1.453 nsec,275.9 mV
1.453 nsec,275.8 mV
1.453 nsec,275.8 mV
1.453 nsec,275.6 mV
1.453 nsec,275.4 mV
1.454 nsec,275.2 mV
1.454 nsec,275.0 mV
1.454 nsec,274.8 mV
1.454 nsec,274.5 mV
1.454 nsec,274.2 mV
1.454 nsec,273.9 mV
1.454 nsec,273.6 mV
1.454 nsec,273.3 mV
1.454 nsec,273.1 mV
1.454 nsec,272.8 mV
1.455 nsec,272.6 mV
1.455 nsec,272.3 mV
1.455 nsec,272.2 mV
1.455 nsec,272.0 mV
1.455 nsec,271.9 mV
1.455 nsec,271.8 mV
1.455 nsec,271.8 mV
1.455 nsec,271.8 mV
1.455 nsec,271.8 mV
1.455 nsec,271.9 mV
1.456 nsec,272.0 mV
1.456 nsec,272.2 mV
1.456 nsec,272.4 mV
1.456 nsec,272.6 mV
1.456 nsec,272.9 mV
1.456 nsec,273.1 mV
1.456 nsec,273.4 mV
1.456 nsec,273.7 mV
1.456 nsec,274.0 mV
1.456 nsec,274.3 mV
1.457 nsec,274.6 mV
1.457 nsec,274.8 mV
1.457 nsec,275.1 mV
1.457 nsec,275.3 mV
1.457 nsec,275.5 mV
1.457 nsec,275.6 mV
1.457 nsec,275.8 mV
1.457 nsec,275.9 mV
1.457 nsec,275.9 mV
1.457 nsec,275.9 mV
1.458 nsec,275.9 mV
1.458 nsec,275.8 mV
1.458 nsec,275.7 mV
1.458 nsec,275.5 mV
1.458 nsec,275.3 mV
1.458 nsec,275.1 mV
1.458 nsec,274.9 mV
1.458 nsec,274.6 mV
1.458 nsec,274.3 mV
1.458 nsec,274.1 mV
1.459 nsec,273.8 mV
1.459 nsec,273.5 mV
1.459 nsec,273.2 mV
1.459 nsec,272.9 mV
1.459 nsec,272.7 mV
1.459 nsec,272.5 mV
1.459 nsec,272.3 mV
1.459 nsec,272.1 mV
1.459 nsec,272.0 mV
1.459 nsec,271.9 mV
1.460 nsec,271.8 mV
1.460 nsec,271.8 mV
1.460 nsec,271.8 mV
1.460 nsec,271.9 mV
1.460 nsec,272.0 mV
1.460 nsec,272.1 mV
1.460 nsec,272.3 mV
1.460 nsec,272.5 mV
1.460 nsec,272.8 mV
1.460 nsec,273.0 mV
1.461 nsec,273.3 mV
1.461 nsec,273.6 mV
1.461 nsec,273.9 mV
1.461 nsec,274.2 mV
1.461 nsec,274.4 mV
1.461 nsec,274.7 mV
1.461 nsec,275.0 mV
1.461 nsec,275.2 mV
1.461 nsec,275.4 mV
1.461 nsec,275.6 mV
1.462 nsec,275.7 mV
1.462 nsec,275.8 mV
1.462 nsec,275.9 mV
1.462 nsec,275.9 mV
1.462 nsec,275.9 mV
1.462 nsec,275.8 mV
1.462 nsec,275.7 mV
1.462 nsec,275.6 mV
1.462 nsec,275.4 mV
1.462 nsec,275.2 mV
1.463 nsec,275.0 mV
1.463 nsec,274.7 mV
1.463 nsec,274.4 mV
1.463 nsec,274.2 mV
1.463 nsec,273.9 mV
1.463 nsec,273.6 mV
1.463 nsec,273.3 mV
1.463 nsec,273.0 mV
1.463 nsec,272.8 mV
1.463 nsec,272.5 mV
1.464 nsec,272.3 mV
1.464 nsec,272.1 mV
1.464 nsec,272.0 mV
1.464 nsec,271.9 mV
1.464 nsec,271.8 mV
1.464 nsec,271.8 mV
1.464 nsec,271.8 mV
1.464 nsec,271.9 mV
1.464 nsec,272.0 mV
1.464 nsec,272.1 mV
1.465 nsec,272.3 mV
1.465 nsec,272.5 mV
1.465 nsec,272.7 mV
1.465 nsec,273.0 mV
1.465 nsec,273.2 mV
1.465 nsec,273.5 mV
1.465 nsec,273.8 mV
1.465 nsec,274.1 mV
1.465 nsec,274.4 mV
1.465 nsec,274.6 mV
1.466 nsec,274.9 mV
1.466 nsec,275.1 mV
1.466 nsec,275.3 mV
1.466 nsec,275.5 mV
1.466 nsec,275.7 mV
1.466 nsec,275.8 mV
1.466 nsec,275.8 mV
1.466 nsec,275.9 mV
1.466 nsec,275.9 mV
1.466 nsec,275.8 mV
1.467 nsec,275.7 mV
1.467 nsec,275.6 mV
1.467 nsec,275.4 mV
1.467 nsec,275.2 mV
1.467 nsec,275.0 mV
1.467 nsec,274.8 mV
1.467 nsec,274.5 mV
1.467 nsec,274.2 mV
1.467 nsec,273.9 mV
1.467 nsec,273.6 mV
1.468 nsec,273.4 mV
1.468 nsec,273.1 mV
1.468 nsec,272.8 mV
1.468 nsec,272.6 mV
1.468 nsec,272.4 mV
1.468 nsec,272.2 mV
1.468 nsec,272.0 mV
1.468 nsec,271.9 mV
1.468 nsec,271.9 mV
1.468 nsec,271.8 mV
1.469 nsec,271.8 mV
1.469 nsec,271.9 mV
1.469 nsec,272.0 mV
1.469 nsec,272.1 mV
1.469 nsec,272.3 mV
1.469 nsec,272.5 mV
1.469 nsec,272.7 mV
1.469 nsec,272.9 mV
1.469 nsec,273.2 mV
1.469 nsec,273.5 mV
1.470 nsec,273.7 mV
1.470 nsec,274.0 mV
1.470 nsec,274.3 mV
1.470 nsec,274.6 mV
1.470 nsec,274.8 mV
1.470 nsec,275.1 mV
1.470 nsec,275.3 mV
1.470 nsec,275.5 mV
1.470 nsec,275.6 mV
1.470 nsec,275.7 mV
1.471 nsec,275.8 mV
1.471 nsec,275.9 mV
1.471 nsec,275.9 mV
1.471 nsec,275.8 mV
1.471 nsec,275.7 mV
1.471 nsec,275.6 mV
1.471 nsec,275.4 mV
1.471 nsec,275.2 mV
1.471 nsec,275.0 mV
1.471 nsec,274.8 mV
1.472 nsec,274.5 mV
1.472 nsec,274.2 mV
1.472 nsec,274.0 mV
1.472 nsec,273.7 mV
1.472 nsec,273.4 mV
1.472 nsec,273.1 mV
1.472 nsec,272.9 mV
1.472 nsec,272.6 mV
1.472 nsec,272.4 mV
1.472 nsec,272.2 mV
1.473 nsec,272.1 mV
1.473 nsec,272.0 mV
1.473 nsec,271.9 mV
1.473 nsec,271.8 mV
1.473 nsec,271.8 mV
1.473 nsec,271.9 mV
1.473 nsec,272.0 mV
1.473 nsec,272.1 mV
1.473 nsec,272.3 mV
1.473 nsec,272.5 mV
1.474 nsec,272.7 mV
1.474 nsec,272.9 mV
1.474 nsec,273.2 mV
1.474 nsec,273.5 mV
1.474 nsec,273.7 mV
1.474 nsec,274.0 mV
1.474 nsec,274.3 mV
1.474 nsec,274.6 mV
1.474 nsec,274.8 mV
1.474 nsec,275.1 mV
1.475 nsec,275.3 mV
1.475 nsec,275.5 mV
1.475 nsec,275.6 mV
1.475 nsec,275.7 mV
1.475 nsec,275.8 mV
1.475 nsec,275.8 mV
1.475 nsec,275.8 mV
1.475 nsec,275.8 mV
1.475 nsec,275.7 mV
1.475 nsec,275.6 mV
1.476 nsec,275.4 mV
1.476 nsec,275.2 mV
1.476 nsec,275.0 mV
1.476 nsec,274.8 mV
1.476 nsec,274.5 mV
1.476 nsec,274.2 mV
1.476 nsec,273.9 mV
1.476 nsec,273.7 mV
1.476 nsec,273.4 mV
1.476 nsec,273.1 mV
1.477 nsec,272.8 mV
1.477 nsec,272.6 mV
1.477 nsec,272.4 mV
1.477 nsec,272.2 mV
1.477 nsec,272.1 mV
1.477 nsec,272.0 mV
1.477 nsec,271.9 mV
1.477 nsec,271.9 mV
1.477 nsec,271.9 mV
1.477 nsec,271.9 mV
1.478 nsec,272.0 mV
1.478 nsec,272.1 mV
1.478 nsec,272.3 mV
1.478 nsec,272.5 mV
1.478 nsec,272.7 mV
1.478 nsec,272.9 mV
1.478 nsec,273.2 mV
1.478 nsec,273.5 mV
1.478 nsec,273.8 mV
1.478 nsec,274.1 mV
1.479 nsec,274.3 mV
1.479 nsec,274.6 mV
1.479 nsec,274.9 mV
1.479 nsec,275.1 mV
1.479 nsec,275.3 mV
1.479 nsec,275.5 mV
1.479 nsec,275.6 mV
1.479 nsec,275.7 mV
1.479 nsec,275.8 mV
1.479 nsec,275.8 mV
1.480 nsec,275.8 mV
1.480 nsec,275.8 mV
1.480 nsec,275.7 mV
1.480 nsec,275.5 mV
1.480 nsec,275.4 mV
1.480 nsec,275.2 mV
1.480 nsec,275.0 mV
1.480 nsec,274.7 mV
1.480 nsec,274.5 mV
1.480 nsec,274.2 mV
1.481 nsec,273.9 mV
1.481 nsec,273.6 mV
1.481 nsec,273.3 mV
1.481 nsec,273.1 mV
1.481 nsec,272.8 mV
1.481 nsec,272.6 mV
1.481 nsec,272.4 mV
1.481 nsec,272.2 mV
1.481 nsec,272.1 mV
1.481 nsec,272.0 mV
1.482 nsec,271.9 mV
1.482 nsec,271.9 mV
1.482 nsec,271.9 mV
1.482 nsec,271.9 mV
1.482 nsec,272.0 mV
1.482 nsec,272.2 mV
1.482 nsec,272.3 mV
1.482 nsec,272.5 mV
1.482 nsec,272.8 mV
1.482 nsec,273.0 mV
1.483 nsec,273.3 mV
1.483 nsec,273.5 mV
1.483 nsec,273.8 mV
1.483 nsec,274.1 mV
1.483 nsec,274.4 mV
1.483 nsec,274.7 mV
1.483 nsec,274.9 mV
1.483 nsec,275.1 mV
1.483 nsec,275.3 mV
1.483 nsec,275.5 mV
1.484 nsec,275.6 mV
1.484 nsec,275.7 mV
1.484 nsec,275.8 mV
1.484 nsec,275.8 mV
1.484 nsec,275.8 mV
1.484 nsec,275.7 mV
1.484 nsec,275.6 mV
1.484 nsec,275.5 mV
1.484 nsec,275.3 mV
1.484 nsec,275.1 mV
1.485 nsec,274.9 mV
1.485 nsec,274.6 mV
1.485 nsec,274.4 mV
1.485 nsec,274.1 mV
1.485 nsec,273.8 mV
1.485 nsec,273.5 mV
1.485 nsec,273.3 mV
1.485 nsec,273.0 mV
1.485 nsec,272.8 mV
1.485 nsec,272.5 mV
1.486 nsec,272.3 mV
1.486 nsec,272.2 mV
1.486 nsec,272.0 mV
1.486 nsec,272.0 mV
1.486 nsec,271.9 mV
1.486 nsec,271.9 mV
1.486 nsec,271.9 mV
1.486 nsec,272.0 mV
1.486 nsec,272.1 mV
1.486 nsec,272.2 mV
1.487 nsec,272.4 mV
1.487 nsec,272.6 mV
1.487 nsec,272.8 mV
1.487 nsec,273.1 mV
1.487 nsec,273.4 mV
1.487 nsec,273.6 mV
1.487 nsec,273.9 mV
1.487 nsec,274.2 mV
1.487 nsec,274.5 mV
1.487 nsec,274.7 mV
1.488 nsec,275.0 mV
1.488 nsec,275.2 mV
1.488 nsec,275.4 mV
1.488 nsec,275.5 mV
1.488 nsec,275.7 mV
1.488 nsec,275.7 mV
1.488 nsec,275.8 mV
1.488 nsec,275.8 mV
1.488 nsec,275.8 mV
1.488 nsec,275.7 mV
1.489 nsec,275.6 mV
1.489 nsec,275.4 mV
1.489 nsec,275.2 mV
1.489 nsec,275.0 mV
1.489 nsec,274.8 mV
1.489 nsec,274.5 mV
1.489 nsec,274.3 mV
1.489 nsec,274.0 mV
1.489 nsec,273.7 mV
1.489 nsec,273.4 mV
1.490 nsec,273.2 mV
1.490 nsec,272.9 mV
1.490 nsec,272.7 mV
1.490 nsec,272.5 mV
1.490 nsec,272.3 mV
1.490 nsec,272.1 mV
1.490 nsec,272.0 mV
1.490 nsec,271.9 mV
1.490 nsec,271.9 mV
1.490 nsec,271.9 mV
1.491 nsec,272.0 mV
1.491 nsec,272.0 mV
1.491 nsec,272.2 mV
1.491 nsec,272.3 mV
1.491 nsec,272.5 mV
1.491 nsec,272.7 mV
1.491 nsec,273.0 mV
1.491 nsec,273.2 mV
1.491 nsec,273.5 mV
1.491 nsec,273.8 mV
1.492 nsec,274.0 mV
