"time
References : ['I_sec2.i']
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real","I_sec2.i
References : []
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real"
35.34 psec,3.992 mA
35.34 psec,3.992 mA
35.35 psec,3.992 mA
35.35 psec,3.992 mA
35.35 psec,3.992 mA
35.35 psec,3.992 mA
35.35 psec,3.992 mA
35.35 psec,3.992 mA
35.35 psec,3.992 mA
35.35 psec,3.992 mA
35.35 psec,3.992 mA
35.35 psec,3.992 mA
35.36 psec,3.991 mA
35.36 psec,3.991 mA
35.36 psec,3.991 mA
35.36 psec,3.991 mA
35.36 psec,3.991 mA
35.36 psec,3.991 mA
35.36 psec,3.991 mA
35.36 psec,3.991 mA
35.36 psec,3.991 mA
35.36 psec,3.991 mA
35.37 psec,3.991 mA
35.37 psec,3.991 mA
35.37 psec,3.991 mA
35.37 psec,3.991 mA
35.37 psec,3.991 mA
35.37 psec,3.991 mA
35.37 psec,3.991 mA
35.37 psec,3.991 mA
35.37 psec,3.991 mA
35.37 psec,3.991 mA
35.38 psec,3.991 mA
35.38 psec,3.991 mA
35.38 psec,3.991 mA
35.38 psec,3.991 mA
35.38 psec,3.991 mA
35.38 psec,3.991 mA
35.38 psec,3.991 mA
35.38 psec,3.991 mA
35.38 psec,3.991 mA
35.38 psec,3.991 mA
35.39 psec,3.991 mA
35.39 psec,3.991 mA
35.39 psec,3.991 mA
35.39 psec,3.991 mA
35.39 psec,3.991 mA
35.39 psec,3.991 mA
35.39 psec,3.991 mA
35.39 psec,3.991 mA
35.39 psec,3.991 mA
35.39 psec,3.991 mA
35.40 psec,3.991 mA
35.40 psec,3.991 mA
35.40 psec,3.991 mA
35.40 psec,3.991 mA
35.40 psec,3.991 mA
35.40 psec,3.991 mA
35.40 psec,3.991 mA
35.40 psec,3.991 mA
35.40 psec,3.991 mA
35.40 psec,3.991 mA
35.41 psec,3.991 mA
35.41 psec,3.990 mA
35.41 psec,3.990 mA
35.41 psec,3.990 mA
35.41 psec,3.990 mA
35.41 psec,3.990 mA
35.41 psec,3.990 mA
35.41 psec,3.990 mA
35.41 psec,3.990 mA
35.41 psec,3.990 mA
35.42 psec,3.990 mA
35.42 psec,3.990 mA
35.42 psec,3.990 mA
35.42 psec,3.990 mA
35.42 psec,3.990 mA
35.42 psec,3.990 mA
35.42 psec,3.990 mA
35.42 psec,3.990 mA
35.42 psec,3.990 mA
35.42 psec,3.990 mA
35.43 psec,3.990 mA
35.43 psec,3.990 mA
35.43 psec,3.990 mA
35.43 psec,3.990 mA
35.43 psec,3.990 mA
35.43 psec,3.990 mA
35.43 psec,3.990 mA
35.43 psec,3.990 mA
35.43 psec,3.990 mA
35.43 psec,3.990 mA
35.44 psec,3.990 mA
35.44 psec,3.990 mA
35.44 psec,3.990 mA
35.44 psec,3.990 mA
35.44 psec,3.990 mA
35.44 psec,3.990 mA
35.44 psec,3.990 mA
35.44 psec,3.990 mA
35.44 psec,3.990 mA
35.44 psec,3.990 mA
35.45 psec,3.990 mA
35.45 psec,3.990 mA
35.45 psec,3.990 mA
35.45 psec,3.990 mA
35.45 psec,3.990 mA
35.45 psec,3.990 mA
35.45 psec,3.990 mA
35.45 psec,3.990 mA
35.45 psec,3.990 mA
35.45 psec,3.990 mA
35.46 psec,3.990 mA
35.46 psec,3.990 mA
35.46 psec,3.990 mA
35.46 psec,3.990 mA
35.46 psec,3.990 mA
35.46 psec,3.990 mA
35.46 psec,3.990 mA
35.46 psec,3.990 mA
35.46 psec,3.990 mA
35.46 psec,3.989 mA
35.47 psec,3.989 mA
35.47 psec,3.989 mA
35.47 psec,3.989 mA
35.47 psec,3.989 mA
35.47 psec,3.989 mA
35.47 psec,3.989 mA
35.47 psec,3.989 mA
35.47 psec,3.989 mA
35.47 psec,3.989 mA
35.47 psec,3.989 mA
35.48 psec,3.989 mA
35.48 psec,3.989 mA
35.48 psec,3.989 mA
35.48 psec,3.989 mA
35.48 psec,3.989 mA
35.48 psec,3.989 mA
35.48 psec,3.989 mA
35.48 psec,3.989 mA
35.48 psec,3.989 mA
35.48 psec,3.989 mA
35.49 psec,3.989 mA
35.49 psec,3.989 mA
35.49 psec,3.989 mA
35.49 psec,3.989 mA
35.49 psec,3.989 mA
35.49 psec,3.989 mA
35.49 psec,3.989 mA
35.49 psec,3.989 mA
35.49 psec,3.989 mA
35.49 psec,3.989 mA
35.50 psec,3.989 mA
35.50 psec,3.989 mA
35.50 psec,3.989 mA
35.50 psec,3.989 mA
35.50 psec,3.989 mA
35.50 psec,3.989 mA
35.50 psec,3.989 mA
35.50 psec,3.989 mA
35.50 psec,3.989 mA
35.50 psec,3.989 mA
35.51 psec,3.989 mA
35.51 psec,3.989 mA
35.51 psec,3.989 mA
35.51 psec,3.989 mA
35.51 psec,3.989 mA
35.51 psec,3.989 mA
35.51 psec,3.989 mA
35.51 psec,3.989 mA
35.51 psec,3.989 mA
35.51 psec,3.989 mA
35.52 psec,3.989 mA
35.52 psec,3.989 mA
35.52 psec,3.989 mA
35.52 psec,3.989 mA
35.52 psec,3.989 mA
35.52 psec,3.989 mA
35.52 psec,3.989 mA
35.52 psec,3.989 mA
35.52 psec,3.989 mA
35.52 psec,3.989 mA
35.53 psec,3.989 mA
35.53 psec,3.989 mA
35.53 psec,3.989 mA
35.53 psec,3.989 mA
35.53 psec,3.989 mA
35.53 psec,3.989 mA
35.53 psec,3.989 mA
35.53 psec,3.988 mA
35.53 psec,3.988 mA
35.53 psec,3.988 mA
35.54 psec,3.988 mA
35.54 psec,3.988 mA
35.54 psec,3.988 mA
35.54 psec,3.988 mA
35.54 psec,3.988 mA
35.54 psec,3.988 mA
35.54 psec,3.988 mA
35.54 psec,3.988 mA
35.54 psec,3.988 mA
35.54 psec,3.988 mA
35.55 psec,3.988 mA
35.55 psec,3.988 mA
35.55 psec,3.988 mA
35.55 psec,3.988 mA
35.55 psec,3.988 mA
35.55 psec,3.988 mA
35.55 psec,3.988 mA
35.55 psec,3.988 mA
35.55 psec,3.988 mA
35.55 psec,3.988 mA
35.56 psec,3.988 mA
35.56 psec,3.988 mA
35.56 psec,3.988 mA
35.56 psec,3.988 mA
35.56 psec,3.988 mA
35.56 psec,3.988 mA
35.56 psec,3.988 mA
35.56 psec,3.988 mA
35.56 psec,3.988 mA
35.56 psec,3.988 mA
35.57 psec,3.988 mA
35.57 psec,3.988 mA
35.57 psec,3.988 mA
35.57 psec,3.988 mA
35.57 psec,3.988 mA
35.57 psec,3.988 mA
35.57 psec,3.988 mA
35.57 psec,3.988 mA
35.57 psec,3.988 mA
35.57 psec,3.988 mA
35.58 psec,3.988 mA
35.58 psec,3.988 mA
35.58 psec,3.988 mA
35.58 psec,3.988 mA
35.58 psec,3.988 mA
35.58 psec,3.988 mA
35.58 psec,3.988 mA
35.58 psec,3.988 mA
35.58 psec,3.988 mA
35.58 psec,3.988 mA
35.59 psec,3.988 mA
35.59 psec,3.988 mA
35.59 psec,3.988 mA
35.59 psec,3.988 mA
35.59 psec,3.988 mA
35.59 psec,3.988 mA
35.59 psec,3.988 mA
35.59 psec,3.988 mA
35.59 psec,3.988 mA
35.59 psec,3.988 mA
35.60 psec,3.988 mA
35.60 psec,3.988 mA
35.60 psec,3.988 mA
35.60 psec,3.988 mA
35.60 psec,3.988 mA
35.60 psec,3.988 mA
35.60 psec,3.988 mA
35.60 psec,3.988 mA
35.60 psec,3.988 mA
35.60 psec,3.988 mA
35.61 psec,3.988 mA
35.61 psec,3.988 mA
35.61 psec,3.988 mA
35.61 psec,3.988 mA
35.61 psec,3.988 mA
35.61 psec,3.988 mA
35.61 psec,3.988 mA
35.61 psec,3.988 mA
35.61 psec,3.988 mA
35.61 psec,3.988 mA
35.62 psec,3.988 mA
35.62 psec,3.988 mA
35.62 psec,3.988 mA
35.62 psec,3.988 mA
35.62 psec,3.988 mA
35.62 psec,3.988 mA
35.62 psec,3.988 mA
35.62 psec,3.988 mA
35.62 psec,3.988 mA
35.62 psec,3.987 mA
35.63 psec,3.987 mA
35.63 psec,3.987 mA
35.63 psec,3.987 mA
35.63 psec,3.987 mA
35.63 psec,3.987 mA
35.63 psec,3.987 mA
35.63 psec,3.987 mA
35.63 psec,3.987 mA
35.63 psec,3.987 mA
35.63 psec,3.987 mA
35.64 psec,3.987 mA
35.64 psec,3.987 mA
35.64 psec,3.987 mA
35.64 psec,3.987 mA
35.64 psec,3.987 mA
35.64 psec,3.987 mA
35.64 psec,3.987 mA
35.64 psec,3.987 mA
35.64 psec,3.987 mA
35.64 psec,3.987 mA
35.65 psec,3.987 mA
35.65 psec,3.987 mA
35.65 psec,3.987 mA
35.65 psec,3.987 mA
35.65 psec,3.987 mA
35.65 psec,3.987 mA
35.65 psec,3.987 mA
35.65 psec,3.987 mA
35.65 psec,3.987 mA
35.65 psec,3.987 mA
35.66 psec,3.987 mA
35.66 psec,3.987 mA
35.66 psec,3.987 mA
35.66 psec,3.987 mA
35.66 psec,3.987 mA
35.66 psec,3.987 mA
35.66 psec,3.987 mA
35.66 psec,3.987 mA
35.66 psec,3.987 mA
35.66 psec,3.987 mA
35.67 psec,3.987 mA
35.67 psec,3.987 mA
35.67 psec,3.987 mA
35.67 psec,3.987 mA
35.67 psec,3.987 mA
35.67 psec,3.987 mA
35.67 psec,3.987 mA
35.67 psec,3.987 mA
35.67 psec,3.987 mA
35.67 psec,3.987 mA
35.68 psec,3.987 mA
35.68 psec,3.987 mA
35.68 psec,3.987 mA
35.68 psec,3.987 mA
35.68 psec,3.987 mA
35.68 psec,3.987 mA
35.68 psec,3.987 mA
35.68 psec,3.987 mA
35.68 psec,3.987 mA
35.68 psec,3.987 mA
35.69 psec,3.987 mA
35.69 psec,3.987 mA
35.69 psec,3.987 mA
35.69 psec,3.987 mA
35.69 psec,3.987 mA
35.69 psec,3.987 mA
35.69 psec,3.987 mA
35.69 psec,3.987 mA
35.69 psec,3.987 mA
35.69 psec,3.987 mA
35.70 psec,3.987 mA
35.70 psec,3.987 mA
35.70 psec,3.987 mA
35.70 psec,3.987 mA
35.70 psec,3.987 mA
35.70 psec,3.987 mA
35.70 psec,3.987 mA
35.70 psec,3.987 mA
35.70 psec,3.987 mA
35.70 psec,3.987 mA
35.71 psec,3.987 mA
35.71 psec,3.987 mA
35.71 psec,3.987 mA
35.71 psec,3.987 mA
35.71 psec,3.987 mA
35.71 psec,3.987 mA
35.71 psec,3.987 mA
35.71 psec,3.987 mA
35.71 psec,3.987 mA
35.71 psec,3.987 mA
35.72 psec,3.987 mA
35.72 psec,3.987 mA
35.72 psec,3.987 mA
35.72 psec,3.987 mA
35.72 psec,3.987 mA
35.72 psec,3.987 mA
35.72 psec,3.987 mA
35.72 psec,3.987 mA
35.72 psec,3.987 mA
35.72 psec,3.987 mA
35.73 psec,3.987 mA
35.73 psec,3.987 mA
35.73 psec,3.987 mA
35.73 psec,3.987 mA
35.73 psec,3.987 mA
35.73 psec,3.987 mA
35.73 psec,3.987 mA
35.73 psec,3.987 mA
35.73 psec,3.987 mA
35.73 psec,3.987 mA
35.74 psec,3.987 mA
35.74 psec,3.987 mA
35.74 psec,3.987 mA
35.74 psec,3.987 mA
35.74 psec,3.987 mA
35.74 psec,3.987 mA
35.74 psec,3.987 mA
35.74 psec,3.987 mA
35.74 psec,3.987 mA
35.74 psec,3.987 mA
35.75 psec,3.987 mA
35.75 psec,3.987 mA
35.75 psec,3.987 mA
35.75 psec,3.987 mA
35.75 psec,3.987 mA
35.75 psec,3.987 mA
35.75 psec,3.987 mA
35.75 psec,3.987 mA
35.75 psec,3.987 mA
35.75 psec,3.987 mA
35.76 psec,3.987 mA
35.76 psec,3.987 mA
35.76 psec,3.987 mA
35.76 psec,3.987 mA
35.76 psec,3.987 mA
35.76 psec,3.987 mA
35.76 psec,3.987 mA
35.76 psec,3.987 mA
35.76 psec,3.987 mA
35.76 psec,3.987 mA
35.77 psec,3.987 mA
35.77 psec,3.987 mA
35.77 psec,3.987 mA
35.77 psec,3.987 mA
35.77 psec,3.987 mA
35.77 psec,3.987 mA
35.77 psec,3.987 mA
35.77 psec,3.987 mA
35.77 psec,3.987 mA
35.77 psec,3.987 mA
35.78 psec,3.987 mA
35.78 psec,3.987 mA
35.78 psec,3.987 mA
35.78 psec,3.987 mA
35.78 psec,3.987 mA
35.78 psec,3.987 mA
35.78 psec,3.987 mA
35.78 psec,3.987 mA
35.78 psec,3.987 mA
35.78 psec,3.987 mA
35.79 psec,3.987 mA
35.79 psec,3.987 mA
35.79 psec,3.987 mA
35.79 psec,3.987 mA
35.79 psec,3.987 mA
35.79 psec,3.987 mA
35.79 psec,3.987 mA
35.79 psec,3.987 mA
35.79 psec,3.987 mA
35.79 psec,3.987 mA
35.80 psec,3.987 mA
35.80 psec,3.987 mA
35.80 psec,3.987 mA
35.80 psec,3.987 mA
35.80 psec,3.987 mA
35.80 psec,3.987 mA
35.80 psec,3.987 mA
35.80 psec,3.987 mA
35.80 psec,3.987 mA
35.80 psec,3.987 mA
35.81 psec,3.987 mA
35.81 psec,3.987 mA
35.81 psec,3.987 mA
35.81 psec,3.987 mA
35.81 psec,3.987 mA
35.81 psec,3.987 mA
35.81 psec,3.987 mA
35.81 psec,3.987 mA
35.81 psec,3.987 mA
35.81 psec,3.987 mA
35.82 psec,3.987 mA
35.82 psec,3.987 mA
35.82 psec,3.987 mA
35.82 psec,3.987 mA
35.82 psec,3.987 mA
35.82 psec,3.987 mA
35.82 psec,3.987 mA
35.82 psec,3.987 mA
35.82 psec,3.987 mA
35.82 psec,3.987 mA
35.83 psec,3.987 mA
35.83 psec,3.987 mA
35.83 psec,3.987 mA
35.83 psec,3.987 mA
35.83 psec,3.987 mA
35.83 psec,3.987 mA
35.83 psec,3.987 mA
35.83 psec,3.987 mA
35.83 psec,3.987 mA
35.83 psec,3.987 mA
35.84 psec,3.987 mA
35.84 psec,3.987 mA
35.84 psec,3.987 mA
35.84 psec,3.987 mA
35.84 psec,3.987 mA
35.84 psec,3.987 mA
35.84 psec,3.987 mA
35.84 psec,3.987 mA
35.84 psec,3.987 mA
35.84 psec,3.987 mA
35.85 psec,3.987 mA
35.85 psec,3.987 mA
35.85 psec,3.987 mA
35.85 psec,3.987 mA
35.85 psec,3.987 mA
35.85 psec,3.987 mA
35.85 psec,3.987 mA
35.85 psec,3.987 mA
35.85 psec,3.987 mA
35.85 psec,3.987 mA
35.86 psec,3.987 mA
35.86 psec,3.987 mA
35.86 psec,3.987 mA
35.86 psec,3.987 mA
35.86 psec,3.987 mA
35.86 psec,3.987 mA
35.86 psec,3.987 mA
35.86 psec,3.987 mA
35.86 psec,3.987 mA
35.86 psec,3.987 mA
35.87 psec,3.987 mA
35.87 psec,3.987 mA
35.87 psec,3.987 mA
35.87 psec,3.987 mA
35.87 psec,3.987 mA
35.87 psec,3.987 mA
35.87 psec,3.987 mA
35.87 psec,3.987 mA
35.87 psec,3.987 mA
35.87 psec,3.987 mA
35.88 psec,3.987 mA
35.88 psec,3.987 mA
35.88 psec,3.987 mA
35.88 psec,3.987 mA
35.88 psec,3.987 mA
35.88 psec,3.987 mA
35.88 psec,3.987 mA
35.88 psec,3.987 mA
35.88 psec,3.987 mA
35.88 psec,3.987 mA
35.89 psec,3.987 mA
35.89 psec,3.987 mA
35.89 psec,3.987 mA
35.89 psec,3.987 mA
35.89 psec,3.987 mA
35.89 psec,3.987 mA
35.89 psec,3.987 mA
35.89 psec,3.987 mA
35.89 psec,3.987 mA
35.89 psec,3.987 mA
35.90 psec,3.987 mA
35.90 psec,3.987 mA
35.90 psec,3.987 mA
35.90 psec,3.987 mA
35.90 psec,3.987 mA
35.90 psec,3.987 mA
35.90 psec,3.987 mA
35.90 psec,3.987 mA
35.90 psec,3.987 mA
35.90 psec,3.987 mA
35.91 psec,3.987 mA
35.91 psec,3.987 mA
35.91 psec,3.987 mA
35.91 psec,3.987 mA
35.91 psec,3.987 mA
35.91 psec,3.987 mA
35.91 psec,3.987 mA
35.91 psec,3.987 mA
35.91 psec,3.987 mA
35.91 psec,3.987 mA
35.92 psec,3.987 mA
35.92 psec,3.987 mA
35.92 psec,3.987 mA
35.92 psec,3.987 mA
35.92 psec,3.987 mA
35.92 psec,3.987 mA
35.92 psec,3.987 mA
35.92 psec,3.987 mA
35.92 psec,3.987 mA
35.92 psec,3.987 mA
35.93 psec,3.987 mA
35.93 psec,3.987 mA
35.93 psec,3.987 mA
35.93 psec,3.987 mA
35.93 psec,3.987 mA
35.93 psec,3.987 mA
35.93 psec,3.987 mA
35.93 psec,3.987 mA
35.93 psec,3.987 mA
35.93 psec,3.987 mA
35.94 psec,3.987 mA
35.94 psec,3.987 mA
35.94 psec,3.987 mA
35.94 psec,3.987 mA
35.94 psec,3.987 mA
35.94 psec,3.987 mA
35.94 psec,3.987 mA
35.94 psec,3.987 mA
35.94 psec,3.987 mA
35.94 psec,3.987 mA
35.95 psec,3.987 mA
35.95 psec,3.987 mA
35.95 psec,3.987 mA
35.95 psec,3.987 mA
35.95 psec,3.987 mA
35.95 psec,3.987 mA
35.95 psec,3.987 mA
35.95 psec,3.987 mA
35.95 psec,3.988 mA
35.95 psec,3.988 mA
35.96 psec,3.988 mA
35.96 psec,3.988 mA
35.96 psec,3.988 mA
35.96 psec,3.988 mA
35.96 psec,3.988 mA
35.96 psec,3.988 mA
35.96 psec,3.988 mA
35.96 psec,3.988 mA
35.96 psec,3.988 mA
35.96 psec,3.988 mA
35.97 psec,3.988 mA
35.97 psec,3.988 mA
35.97 psec,3.988 mA
35.97 psec,3.988 mA
35.97 psec,3.988 mA
35.97 psec,3.988 mA
35.97 psec,3.988 mA
35.97 psec,3.988 mA
35.97 psec,3.988 mA
35.97 psec,3.988 mA
35.98 psec,3.988 mA
35.98 psec,3.988 mA
35.98 psec,3.988 mA
35.98 psec,3.988 mA
35.98 psec,3.988 mA
35.98 psec,3.988 mA
35.98 psec,3.988 mA
35.98 psec,3.988 mA
35.98 psec,3.988 mA
35.98 psec,3.988 mA
35.99 psec,3.988 mA
35.99 psec,3.988 mA
35.99 psec,3.988 mA
35.99 psec,3.988 mA
35.99 psec,3.988 mA
35.99 psec,3.988 mA
35.99 psec,3.988 mA
35.99 psec,3.988 mA
35.99 psec,3.988 mA
35.99 psec,3.988 mA
36.00 psec,3.988 mA
36.00 psec,3.988 mA
36.00 psec,3.988 mA
36.00 psec,3.988 mA
36.00 psec,3.988 mA
36.00 psec,3.988 mA
36.00 psec,3.988 mA
36.00 psec,3.988 mA
36.00 psec,3.988 mA
36.00 psec,3.988 mA
36.01 psec,3.988 mA
36.01 psec,3.988 mA
36.01 psec,3.988 mA
36.01 psec,3.988 mA
36.01 psec,3.988 mA
36.01 psec,3.988 mA
36.01 psec,3.988 mA
36.01 psec,3.988 mA
36.01 psec,3.988 mA
36.01 psec,3.988 mA
36.02 psec,3.988 mA
36.02 psec,3.988 mA
36.02 psec,3.988 mA
36.02 psec,3.988 mA
36.02 psec,3.988 mA
36.02 psec,3.988 mA
36.02 psec,3.988 mA
36.02 psec,3.988 mA
36.02 psec,3.988 mA
36.02 psec,3.988 mA
36.03 psec,3.988 mA
36.03 psec,3.988 mA
36.03 psec,3.988 mA
36.03 psec,3.988 mA
36.03 psec,3.988 mA
36.03 psec,3.988 mA
36.03 psec,3.988 mA
36.03 psec,3.988 mA
36.03 psec,3.988 mA
36.03 psec,3.988 mA
36.04 psec,3.988 mA
36.04 psec,3.988 mA
36.04 psec,3.988 mA
36.04 psec,3.988 mA
36.04 psec,3.988 mA
36.04 psec,3.988 mA
36.04 psec,3.988 mA
36.04 psec,3.988 mA
36.04 psec,3.988 mA
36.04 psec,3.988 mA
36.05 psec,3.988 mA
36.05 psec,3.989 mA
36.05 psec,3.989 mA
36.05 psec,3.989 mA
36.05 psec,3.989 mA
36.05 psec,3.989 mA
36.05 psec,3.989 mA
36.05 psec,3.989 mA
36.05 psec,3.989 mA
36.05 psec,3.989 mA
36.06 psec,3.989 mA
36.06 psec,3.989 mA
36.06 psec,3.989 mA
36.06 psec,3.989 mA
36.06 psec,3.989 mA
36.06 psec,3.989 mA
36.06 psec,3.989 mA
36.06 psec,3.989 mA
36.06 psec,3.989 mA
36.06 psec,3.989 mA
36.07 psec,3.989 mA
36.07 psec,3.989 mA
36.07 psec,3.989 mA
36.07 psec,3.989 mA
36.07 psec,3.989 mA
36.07 psec,3.989 mA
36.07 psec,3.989 mA
36.07 psec,3.989 mA
36.07 psec,3.989 mA
36.07 psec,3.989 mA
36.08 psec,3.989 mA
36.08 psec,3.989 mA
36.08 psec,3.989 mA
36.08 psec,3.989 mA
36.08 psec,3.989 mA
36.08 psec,3.989 mA
36.08 psec,3.989 mA
36.08 psec,3.989 mA
36.08 psec,3.989 mA
36.08 psec,3.989 mA
36.09 psec,3.989 mA
36.09 psec,3.989 mA
36.09 psec,3.989 mA
36.09 psec,3.989 mA
36.09 psec,3.989 mA
36.09 psec,3.989 mA
36.09 psec,3.989 mA
36.09 psec,3.989 mA
36.09 psec,3.989 mA
36.09 psec,3.989 mA
36.10 psec,3.989 mA
36.10 psec,3.989 mA
36.10 psec,3.989 mA
36.10 psec,3.989 mA
36.10 psec,3.989 mA
36.10 psec,3.989 mA
36.10 psec,3.989 mA
36.10 psec,3.989 mA
36.10 psec,3.989 mA
36.10 psec,3.989 mA
36.11 psec,3.989 mA
36.11 psec,3.989 mA
36.11 psec,3.989 mA
36.11 psec,3.989 mA
36.11 psec,3.989 mA
36.11 psec,3.989 mA
36.11 psec,3.989 mA
36.11 psec,3.989 mA
36.11 psec,3.989 mA
36.11 psec,3.989 mA
36.12 psec,3.990 mA
36.12 psec,3.990 mA
36.12 psec,3.990 mA
36.12 psec,3.990 mA
36.12 psec,3.990 mA
36.12 psec,3.990 mA
36.12 psec,3.990 mA
36.12 psec,3.990 mA
36.12 psec,3.990 mA
36.12 psec,3.990 mA
36.13 psec,3.990 mA
36.13 psec,3.990 mA
36.13 psec,3.990 mA
36.13 psec,3.990 mA
36.13 psec,3.990 mA
36.13 psec,3.990 mA
36.13 psec,3.990 mA
36.13 psec,3.990 mA
36.13 psec,3.990 mA
36.13 psec,3.990 mA
36.14 psec,3.990 mA
36.14 psec,3.990 mA
36.14 psec,3.990 mA
36.14 psec,3.990 mA
36.14 psec,3.990 mA
36.14 psec,3.990 mA
36.14 psec,3.990 mA
36.14 psec,3.990 mA
36.14 psec,3.990 mA
36.14 psec,3.990 mA
36.15 psec,3.990 mA
36.15 psec,3.990 mA
36.15 psec,3.990 mA
36.15 psec,3.990 mA
36.15 psec,3.990 mA
36.15 psec,3.990 mA
36.15 psec,3.990 mA
36.15 psec,3.990 mA
36.15 psec,3.990 mA
36.15 psec,3.990 mA
36.16 psec,3.990 mA
36.16 psec,3.990 mA
36.16 psec,3.990 mA
36.16 psec,3.990 mA
36.16 psec,3.990 mA
36.16 psec,3.990 mA
36.16 psec,3.990 mA
36.16 psec,3.990 mA
36.16 psec,3.990 mA
36.16 psec,3.990 mA
36.17 psec,3.990 mA
36.17 psec,3.990 mA
36.17 psec,3.990 mA
36.17 psec,3.990 mA
36.17 psec,3.990 mA
36.17 psec,3.990 mA
36.17 psec,3.990 mA
36.17 psec,3.990 mA
36.17 psec,3.990 mA
36.17 psec,3.991 mA
36.18 psec,3.991 mA
36.18 psec,3.991 mA
36.18 psec,3.991 mA
36.18 psec,3.991 mA
36.18 psec,3.991 mA
36.18 psec,3.991 mA
36.18 psec,3.991 mA
36.18 psec,3.991 mA
36.18 psec,3.991 mA
36.18 psec,3.991 mA
36.19 psec,3.991 mA
36.19 psec,3.991 mA
36.19 psec,3.991 mA
36.19 psec,3.991 mA
36.19 psec,3.991 mA
36.19 psec,3.991 mA
36.19 psec,3.991 mA
36.19 psec,3.991 mA
36.19 psec,3.991 mA
36.19 psec,3.991 mA
36.20 psec,3.991 mA
36.20 psec,3.991 mA
36.20 psec,3.991 mA
36.20 psec,3.991 mA
36.20 psec,3.991 mA
36.20 psec,3.991 mA
36.20 psec,3.991 mA
36.20 psec,3.991 mA
36.20 psec,3.991 mA
36.20 psec,3.991 mA
36.21 psec,3.991 mA
36.21 psec,3.991 mA
36.21 psec,3.991 mA
36.21 psec,3.991 mA
36.21 psec,3.991 mA
36.21 psec,3.991 mA
36.21 psec,3.991 mA
36.21 psec,3.991 mA
36.21 psec,3.991 mA
36.21 psec,3.991 mA
36.22 psec,3.991 mA
36.22 psec,3.991 mA
36.22 psec,3.991 mA
36.22 psec,3.991 mA
36.22 psec,3.991 mA
36.22 psec,3.991 mA
36.22 psec,3.991 mA
36.22 psec,3.991 mA
36.22 psec,3.991 mA
36.22 psec,3.991 mA
36.23 psec,3.991 mA
36.23 psec,3.991 mA
36.23 psec,3.992 mA
36.23 psec,3.992 mA
36.23 psec,3.992 mA
36.23 psec,3.992 mA
36.23 psec,3.992 mA
36.23 psec,3.992 mA
36.23 psec,3.992 mA
36.23 psec,3.992 mA
36.24 psec,3.992 mA
36.24 psec,3.992 mA
36.24 psec,3.992 mA
36.24 psec,3.992 mA
36.24 psec,3.992 mA
36.24 psec,3.992 mA
36.24 psec,3.992 mA
36.24 psec,3.992 mA
36.24 psec,3.992 mA
36.24 psec,3.992 mA
36.25 psec,3.992 mA
36.25 psec,3.992 mA
36.25 psec,3.992 mA
36.25 psec,3.992 mA
36.25 psec,3.992 mA
36.25 psec,3.992 mA
36.25 psec,3.992 mA
36.25 psec,3.992 mA
36.25 psec,3.992 mA
36.25 psec,3.992 mA
36.26 psec,3.992 mA
36.26 psec,3.992 mA
36.26 psec,3.992 mA
36.26 psec,3.992 mA
36.26 psec,3.992 mA
36.26 psec,3.992 mA
36.26 psec,3.992 mA
36.26 psec,3.992 mA
36.26 psec,3.992 mA
36.26 psec,3.992 mA
36.27 psec,3.992 mA
36.27 psec,3.992 mA
36.27 psec,3.992 mA
36.27 psec,3.992 mA
36.27 psec,3.992 mA
36.27 psec,3.992 mA
36.27 psec,3.992 mA
36.27 psec,3.992 mA
36.27 psec,3.992 mA
36.27 psec,3.992 mA
36.28 psec,3.993 mA
36.28 psec,3.993 mA
36.28 psec,3.993 mA
36.28 psec,3.993 mA
36.28 psec,3.993 mA
36.28 psec,3.993 mA
36.28 psec,3.993 mA
36.28 psec,3.993 mA
36.28 psec,3.993 mA
36.28 psec,3.993 mA
36.29 psec,3.993 mA
36.29 psec,3.993 mA
36.29 psec,3.993 mA
36.29 psec,3.993 mA
36.29 psec,3.993 mA
36.29 psec,3.993 mA
36.29 psec,3.993 mA
36.29 psec,3.993 mA
36.29 psec,3.993 mA
36.29 psec,3.993 mA
36.30 psec,3.993 mA
36.30 psec,3.993 mA
36.30 psec,3.993 mA
36.30 psec,3.993 mA
36.30 psec,3.993 mA
36.30 psec,3.993 mA
36.30 psec,3.993 mA
36.30 psec,3.993 mA
36.30 psec,3.993 mA
36.30 psec,3.993 mA
36.31 psec,3.993 mA
36.31 psec,3.993 mA
36.31 psec,3.993 mA
36.31 psec,3.993 mA
36.31 psec,3.993 mA
36.31 psec,3.993 mA
36.31 psec,3.993 mA
36.31 psec,3.993 mA
36.31 psec,3.993 mA
36.31 psec,3.993 mA
36.32 psec,3.993 mA
36.32 psec,3.993 mA
36.32 psec,3.993 mA
36.32 psec,3.993 mA
36.32 psec,3.993 mA
36.32 psec,3.994 mA
36.32 psec,3.994 mA
36.32 psec,3.994 mA
36.32 psec,3.994 mA
36.32 psec,3.994 mA
36.33 psec,3.994 mA
36.33 psec,3.994 mA
36.33 psec,3.994 mA
36.33 psec,3.994 mA
36.33 psec,3.994 mA
36.33 psec,3.994 mA
36.33 psec,3.994 mA
36.33 psec,3.994 mA
36.33 psec,3.994 mA
36.33 psec,3.994 mA
