"time
References : ['I_cap25.i']
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real","I_cap25.i
References : []
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real"
64.80 psec,-133.6 uA
64.80 psec,-134.0 uA
64.80 psec,-134.4 uA
64.80 psec,-134.8 uA
64.80 psec,-135.2 uA
64.80 psec,-135.6 uA
64.80 psec,-136.0 uA
64.80 psec,-136.4 uA
64.81 psec,-136.8 uA
64.81 psec,-137.2 uA
64.81 psec,-137.6 uA
64.81 psec,-138.0 uA
64.81 psec,-138.4 uA
64.81 psec,-138.8 uA
64.81 psec,-139.2 uA
64.81 psec,-139.6 uA
64.81 psec,-139.9 uA
64.81 psec,-140.3 uA
64.82 psec,-140.7 uA
64.82 psec,-141.1 uA
64.82 psec,-141.5 uA
64.82 psec,-141.9 uA
64.82 psec,-142.3 uA
64.82 psec,-142.7 uA
64.82 psec,-143.1 uA
64.82 psec,-143.5 uA
64.82 psec,-143.9 uA
64.82 psec,-144.2 uA
64.83 psec,-144.6 uA
64.83 psec,-145.0 uA
64.83 psec,-145.4 uA
64.83 psec,-145.8 uA
64.83 psec,-146.2 uA
64.83 psec,-146.6 uA
64.83 psec,-146.9 uA
64.83 psec,-147.3 uA
64.83 psec,-147.7 uA
64.83 psec,-148.1 uA
64.84 psec,-148.5 uA
64.84 psec,-148.9 uA
64.84 psec,-149.2 uA
64.84 psec,-149.6 uA
64.84 psec,-150.0 uA
64.84 psec,-150.4 uA
64.84 psec,-150.8 uA
64.84 psec,-151.1 uA
64.84 psec,-151.5 uA
64.84 psec,-151.9 uA
64.85 psec,-152.3 uA
64.85 psec,-152.6 uA
64.85 psec,-153.0 uA
64.85 psec,-153.4 uA
64.85 psec,-153.8 uA
64.85 psec,-154.1 uA
64.85 psec,-154.5 uA
64.85 psec,-154.9 uA
64.85 psec,-155.3 uA
64.85 psec,-155.6 uA
64.86 psec,-156.0 uA
64.86 psec,-156.4 uA
64.86 psec,-156.7 uA
64.86 psec,-157.1 uA
64.86 psec,-157.5 uA
64.86 psec,-157.9 uA
64.86 psec,-158.2 uA
64.86 psec,-158.6 uA
64.86 psec,-159.0 uA
64.86 psec,-159.3 uA
64.87 psec,-159.7 uA
64.87 psec,-160.1 uA
64.87 psec,-160.4 uA
64.87 psec,-160.8 uA
64.87 psec,-161.1 uA
64.87 psec,-161.5 uA
64.87 psec,-161.9 uA
64.87 psec,-162.2 uA
64.87 psec,-162.6 uA
64.87 psec,-163.0 uA
64.88 psec,-163.3 uA
64.88 psec,-163.7 uA
64.88 psec,-164.0 uA
64.88 psec,-164.4 uA
64.88 psec,-164.8 uA
64.88 psec,-165.1 uA
64.88 psec,-165.5 uA
64.88 psec,-165.8 uA
64.88 psec,-166.2 uA
64.88 psec,-166.5 uA
64.89 psec,-166.9 uA
64.89 psec,-167.2 uA
64.89 psec,-167.6 uA
64.89 psec,-168.0 uA
64.89 psec,-168.3 uA
64.89 psec,-168.7 uA
64.89 psec,-169.0 uA
64.89 psec,-169.4 uA
64.89 psec,-169.7 uA
64.89 psec,-170.1 uA
64.90 psec,-170.4 uA
64.90 psec,-170.8 uA
64.90 psec,-171.1 uA
64.90 psec,-171.5 uA
64.90 psec,-171.8 uA
64.90 psec,-172.1 uA
64.90 psec,-172.5 uA
64.90 psec,-172.8 uA
64.90 psec,-173.2 uA
64.90 psec,-173.5 uA
64.91 psec,-173.9 uA
64.91 psec,-174.2 uA
64.91 psec,-174.5 uA
64.91 psec,-174.9 uA
64.91 psec,-175.2 uA
64.91 psec,-175.6 uA
64.91 psec,-175.9 uA
64.91 psec,-176.2 uA
64.91 psec,-176.6 uA
64.91 psec,-176.9 uA
64.92 psec,-177.3 uA
64.92 psec,-177.6 uA
64.92 psec,-177.9 uA
64.92 psec,-178.3 uA
64.92 psec,-178.6 uA
64.92 psec,-178.9 uA
64.92 psec,-179.3 uA
64.92 psec,-179.6 uA
64.92 psec,-179.9 uA
64.92 psec,-180.3 uA
64.93 psec,-180.6 uA
64.93 psec,-180.9 uA
64.93 psec,-181.3 uA
64.93 psec,-181.6 uA
64.93 psec,-181.9 uA
64.93 psec,-182.2 uA
64.93 psec,-182.6 uA
64.93 psec,-182.9 uA
64.93 psec,-183.2 uA
64.93 psec,-183.5 uA
64.94 psec,-183.9 uA
64.94 psec,-184.2 uA
64.94 psec,-184.5 uA
64.94 psec,-184.8 uA
64.94 psec,-185.2 uA
64.94 psec,-185.5 uA
64.94 psec,-185.8 uA
64.94 psec,-186.1 uA
64.94 psec,-186.4 uA
64.94 psec,-186.8 uA
64.95 psec,-187.1 uA
64.95 psec,-187.4 uA
64.95 psec,-187.7 uA
64.95 psec,-188.0 uA
64.95 psec,-188.3 uA
64.95 psec,-188.7 uA
64.95 psec,-189.0 uA
64.95 psec,-189.3 uA
64.95 psec,-189.6 uA
64.95 psec,-189.9 uA
64.96 psec,-190.2 uA
64.96 psec,-190.5 uA
64.96 psec,-190.8 uA
64.96 psec,-191.2 uA
64.96 psec,-191.5 uA
64.96 psec,-191.8 uA
64.96 psec,-192.1 uA
64.96 psec,-192.4 uA
64.96 psec,-192.7 uA
64.96 psec,-193.0 uA
64.97 psec,-193.3 uA
64.97 psec,-193.6 uA
64.97 psec,-193.9 uA
64.97 psec,-194.2 uA
64.97 psec,-194.5 uA
64.97 psec,-194.8 uA
64.97 psec,-195.1 uA
64.97 psec,-195.4 uA
64.97 psec,-195.7 uA
64.97 psec,-196.0 uA
64.98 psec,-196.3 uA
64.98 psec,-196.6 uA
64.98 psec,-196.9 uA
64.98 psec,-197.2 uA
64.98 psec,-197.5 uA
64.98 psec,-197.8 uA
64.98 psec,-198.1 uA
64.98 psec,-198.4 uA
64.98 psec,-198.7 uA
64.98 psec,-199.0 uA
64.99 psec,-199.3 uA
64.99 psec,-199.5 uA
64.99 psec,-199.8 uA
64.99 psec,-200.1 uA
64.99 psec,-200.4 uA
64.99 psec,-200.7 uA
64.99 psec,-201.0 uA
64.99 psec,-201.3 uA
64.99 psec,-201.6 uA
64.99 psec,-201.8 uA
65.00 psec,-202.1 uA
65.00 psec,-202.4 uA
65.00 psec,-202.7 uA
65.00 psec,-203.0 uA
65.00 psec,-203.3 uA
65.00 psec,-203.5 uA
65.00 psec,-203.8 uA
65.00 psec,-204.1 uA
65.00 psec,-204.4 uA
65.00 psec,-204.7 uA
65.01 psec,-204.9 uA
65.01 psec,-205.2 uA
65.01 psec,-205.5 uA
65.01 psec,-205.8 uA
65.01 psec,-206.0 uA
65.01 psec,-206.3 uA
65.01 psec,-206.6 uA
65.01 psec,-206.9 uA
65.01 psec,-207.1 uA
65.01 psec,-207.4 uA
65.02 psec,-207.7 uA
65.02 psec,-207.9 uA
65.02 psec,-208.2 uA
65.02 psec,-208.5 uA
65.02 psec,-208.7 uA
65.02 psec,-209.0 uA
65.02 psec,-209.3 uA
65.02 psec,-209.5 uA
65.02 psec,-209.8 uA
65.02 psec,-210.1 uA
65.03 psec,-210.3 uA
65.03 psec,-210.6 uA
65.03 psec,-210.9 uA
65.03 psec,-211.1 uA
65.03 psec,-211.4 uA
65.03 psec,-211.6 uA
65.03 psec,-211.9 uA
65.03 psec,-212.2 uA
65.03 psec,-212.4 uA
65.03 psec,-212.7 uA
65.04 psec,-212.9 uA
65.04 psec,-213.2 uA
65.04 psec,-213.4 uA
65.04 psec,-213.7 uA
65.04 psec,-213.9 uA
65.04 psec,-214.2 uA
65.04 psec,-214.4 uA
65.04 psec,-214.7 uA
65.04 psec,-214.9 uA
65.04 psec,-215.2 uA
65.05 psec,-215.4 uA
65.05 psec,-215.7 uA
65.05 psec,-215.9 uA
65.05 psec,-216.2 uA
65.05 psec,-216.4 uA
65.05 psec,-216.7 uA
65.05 psec,-216.9 uA
65.05 psec,-217.2 uA
65.05 psec,-217.4 uA
65.05 psec,-217.6 uA
65.06 psec,-217.9 uA
65.06 psec,-218.1 uA
65.06 psec,-218.4 uA
65.06 psec,-218.6 uA
65.06 psec,-218.8 uA
65.06 psec,-219.1 uA
65.06 psec,-219.3 uA
65.06 psec,-219.6 uA
65.06 psec,-219.8 uA
65.06 psec,-220.0 uA
65.07 psec,-220.3 uA
65.07 psec,-220.5 uA
65.07 psec,-220.7 uA
65.07 psec,-221.0 uA
65.07 psec,-221.2 uA
65.07 psec,-221.4 uA
65.07 psec,-221.6 uA
65.07 psec,-221.9 uA
65.07 psec,-222.1 uA
65.07 psec,-222.3 uA
65.08 psec,-222.6 uA
65.08 psec,-222.8 uA
65.08 psec,-223.0 uA
65.08 psec,-223.2 uA
65.08 psec,-223.4 uA
65.08 psec,-223.7 uA
65.08 psec,-223.9 uA
65.08 psec,-224.1 uA
65.08 psec,-224.3 uA
65.08 psec,-224.6 uA
65.09 psec,-224.8 uA
65.09 psec,-225.0 uA
65.09 psec,-225.2 uA
65.09 psec,-225.4 uA
65.09 psec,-225.6 uA
65.09 psec,-225.8 uA
65.09 psec,-226.1 uA
65.09 psec,-226.3 uA
65.09 psec,-226.5 uA
65.09 psec,-226.7 uA
65.10 psec,-226.9 uA
65.10 psec,-227.1 uA
65.10 psec,-227.3 uA
65.10 psec,-227.5 uA
65.10 psec,-227.7 uA
65.10 psec,-228.0 uA
65.10 psec,-228.2 uA
65.10 psec,-228.4 uA
65.10 psec,-228.6 uA
65.10 psec,-228.8 uA
65.11 psec,-229.0 uA
65.11 psec,-229.2 uA
65.11 psec,-229.4 uA
65.11 psec,-229.6 uA
65.11 psec,-229.8 uA
65.11 psec,-230.0 uA
65.11 psec,-230.2 uA
65.11 psec,-230.4 uA
65.11 psec,-230.6 uA
65.11 psec,-230.8 uA
65.12 psec,-231.0 uA
65.12 psec,-231.2 uA
65.12 psec,-231.3 uA
65.12 psec,-231.5 uA
65.12 psec,-231.7 uA
65.12 psec,-231.9 uA
65.12 psec,-232.1 uA
65.12 psec,-232.3 uA
65.12 psec,-232.5 uA
65.12 psec,-232.7 uA
65.13 psec,-232.9 uA
65.13 psec,-233.0 uA
65.13 psec,-233.2 uA
65.13 psec,-233.4 uA
65.13 psec,-233.6 uA
65.13 psec,-233.8 uA
65.13 psec,-234.0 uA
65.13 psec,-234.2 uA
65.13 psec,-234.3 uA
65.13 psec,-234.5 uA
65.14 psec,-234.7 uA
65.14 psec,-234.9 uA
65.14 psec,-235.0 uA
65.14 psec,-235.2 uA
65.14 psec,-235.4 uA
65.14 psec,-235.6 uA
65.14 psec,-235.7 uA
65.14 psec,-235.9 uA
65.14 psec,-236.1 uA
65.14 psec,-236.3 uA
65.15 psec,-236.4 uA
65.15 psec,-236.6 uA
65.15 psec,-236.8 uA
65.15 psec,-236.9 uA
65.15 psec,-237.1 uA
65.15 psec,-237.3 uA
65.15 psec,-237.4 uA
65.15 psec,-237.6 uA
65.15 psec,-237.8 uA
65.15 psec,-237.9 uA
65.16 psec,-238.1 uA
65.16 psec,-238.3 uA
65.16 psec,-238.4 uA
65.16 psec,-238.6 uA
65.16 psec,-238.7 uA
65.16 psec,-238.9 uA
65.16 psec,-239.1 uA
65.16 psec,-239.2 uA
65.16 psec,-239.4 uA
65.16 psec,-239.5 uA
65.17 psec,-239.7 uA
65.17 psec,-239.8 uA
65.17 psec,-240.0 uA
65.17 psec,-240.1 uA
65.17 psec,-240.3 uA
65.17 psec,-240.4 uA
65.17 psec,-240.6 uA
65.17 psec,-240.7 uA
65.17 psec,-240.9 uA
65.17 psec,-241.0 uA
65.18 psec,-241.2 uA
65.18 psec,-241.3 uA
65.18 psec,-241.5 uA
65.18 psec,-241.6 uA
65.18 psec,-241.8 uA
65.18 psec,-241.9 uA
65.18 psec,-242.0 uA
65.18 psec,-242.2 uA
65.18 psec,-242.3 uA
65.18 psec,-242.5 uA
65.19 psec,-242.6 uA
65.19 psec,-242.7 uA
65.19 psec,-242.9 uA
65.19 psec,-243.0 uA
65.19 psec,-243.2 uA
65.19 psec,-243.3 uA
65.19 psec,-243.4 uA
65.19 psec,-243.6 uA
65.19 psec,-243.7 uA
65.19 psec,-243.8 uA
65.20 psec,-243.9 uA
65.20 psec,-244.1 uA
65.20 psec,-244.2 uA
65.20 psec,-244.3 uA
65.20 psec,-244.5 uA
65.20 psec,-244.6 uA
65.20 psec,-244.7 uA
65.20 psec,-244.8 uA
65.20 psec,-245.0 uA
65.20 psec,-245.1 uA
65.21 psec,-245.2 uA
65.21 psec,-245.3 uA
65.21 psec,-245.4 uA
65.21 psec,-245.6 uA
65.21 psec,-245.7 uA
65.21 psec,-245.8 uA
65.21 psec,-245.9 uA
65.21 psec,-246.0 uA
65.21 psec,-246.1 uA
65.21 psec,-246.3 uA
65.22 psec,-246.4 uA
65.22 psec,-246.5 uA
65.22 psec,-246.6 uA
65.22 psec,-246.7 uA
65.22 psec,-246.8 uA
65.22 psec,-246.9 uA
65.22 psec,-247.0 uA
65.22 psec,-247.1 uA
65.22 psec,-247.2 uA
65.22 psec,-247.3 uA
65.23 psec,-247.5 uA
65.23 psec,-247.6 uA
65.23 psec,-247.7 uA
65.23 psec,-247.8 uA
65.23 psec,-247.9 uA
65.23 psec,-248.0 uA
65.23 psec,-248.1 uA
65.23 psec,-248.2 uA
65.23 psec,-248.3 uA
65.23 psec,-248.4 uA
65.24 psec,-248.5 uA
65.24 psec,-248.6 uA
65.24 psec,-248.6 uA
65.24 psec,-248.7 uA
65.24 psec,-248.8 uA
65.24 psec,-248.9 uA
65.24 psec,-249.0 uA
65.24 psec,-249.1 uA
65.24 psec,-249.2 uA
65.24 psec,-249.3 uA
65.25 psec,-249.4 uA
65.25 psec,-249.5 uA
65.25 psec,-249.5 uA
65.25 psec,-249.6 uA
65.25 psec,-249.7 uA
65.25 psec,-249.8 uA
65.25 psec,-249.9 uA
65.25 psec,-250.0 uA
65.25 psec,-250.0 uA
65.25 psec,-250.1 uA
65.26 psec,-250.2 uA
65.26 psec,-250.3 uA
65.26 psec,-250.4 uA
65.26 psec,-250.4 uA
65.26 psec,-250.5 uA
65.26 psec,-250.6 uA
65.26 psec,-250.7 uA
65.26 psec,-250.7 uA
65.26 psec,-250.8 uA
65.26 psec,-250.9 uA
65.27 psec,-251.0 uA
65.27 psec,-251.0 uA
65.27 psec,-251.1 uA
65.27 psec,-251.2 uA
65.27 psec,-251.2 uA
65.27 psec,-251.3 uA
65.27 psec,-251.4 uA
65.27 psec,-251.4 uA
65.27 psec,-251.5 uA
65.27 psec,-251.6 uA
65.28 psec,-251.6 uA
65.28 psec,-251.7 uA
65.28 psec,-251.7 uA
65.28 psec,-251.8 uA
65.28 psec,-251.9 uA
65.28 psec,-251.9 uA
65.28 psec,-252.0 uA
65.28 psec,-252.0 uA
65.28 psec,-252.1 uA
65.28 psec,-252.1 uA
65.29 psec,-252.2 uA
65.29 psec,-252.2 uA
65.29 psec,-252.3 uA
65.29 psec,-252.4 uA
65.29 psec,-252.4 uA
65.29 psec,-252.5 uA
65.29 psec,-252.5 uA
65.29 psec,-252.5 uA
65.29 psec,-252.6 uA
65.29 psec,-252.6 uA
65.30 psec,-252.7 uA
65.30 psec,-252.7 uA
65.30 psec,-252.8 uA
65.30 psec,-252.8 uA
65.30 psec,-252.9 uA
65.30 psec,-252.9 uA
65.30 psec,-252.9 uA
65.30 psec,-253.0 uA
65.30 psec,-253.0 uA
65.30 psec,-253.1 uA
65.31 psec,-253.1 uA
65.31 psec,-253.1 uA
65.31 psec,-253.2 uA
65.31 psec,-253.2 uA
65.31 psec,-253.2 uA
65.31 psec,-253.3 uA
65.31 psec,-253.3 uA
65.31 psec,-253.3 uA
65.31 psec,-253.4 uA
65.31 psec,-253.4 uA
65.32 psec,-253.4 uA
65.32 psec,-253.4 uA
65.32 psec,-253.5 uA
65.32 psec,-253.5 uA
65.32 psec,-253.5 uA
65.32 psec,-253.5 uA
65.32 psec,-253.6 uA
65.32 psec,-253.6 uA
65.32 psec,-253.6 uA
65.32 psec,-253.6 uA
65.33 psec,-253.6 uA
65.33 psec,-253.7 uA
65.33 psec,-253.7 uA
65.33 psec,-253.7 uA
65.33 psec,-253.7 uA
65.33 psec,-253.7 uA
65.33 psec,-253.7 uA
65.33 psec,-253.8 uA
65.33 psec,-253.8 uA
65.33 psec,-253.8 uA
65.34 psec,-253.8 uA
65.34 psec,-253.8 uA
65.34 psec,-253.8 uA
65.34 psec,-253.8 uA
65.34 psec,-253.8 uA
65.34 psec,-253.8 uA
65.34 psec,-253.8 uA
65.34 psec,-253.8 uA
65.34 psec,-253.8 uA
65.34 psec,-253.9 uA
65.35 psec,-253.9 uA
65.35 psec,-253.9 uA
65.35 psec,-253.9 uA
65.35 psec,-253.9 uA
65.35 psec,-253.9 uA
65.35 psec,-253.9 uA
65.35 psec,-253.9 uA
65.35 psec,-253.8 uA
65.35 psec,-253.8 uA
65.35 psec,-253.8 uA
65.36 psec,-253.8 uA
65.36 psec,-253.8 uA
65.36 psec,-253.8 uA
65.36 psec,-253.8 uA
65.36 psec,-253.8 uA
65.36 psec,-253.8 uA
65.36 psec,-253.8 uA
65.36 psec,-253.8 uA
65.36 psec,-253.7 uA
65.36 psec,-253.7 uA
65.37 psec,-253.7 uA
65.37 psec,-253.7 uA
65.37 psec,-253.7 uA
65.37 psec,-253.7 uA
65.37 psec,-253.7 uA
65.37 psec,-253.6 uA
65.37 psec,-253.6 uA
65.37 psec,-253.6 uA
65.37 psec,-253.6 uA
65.37 psec,-253.5 uA
65.38 psec,-253.5 uA
65.38 psec,-253.5 uA
65.38 psec,-253.5 uA
65.38 psec,-253.4 uA
65.38 psec,-253.4 uA
65.38 psec,-253.4 uA
65.38 psec,-253.4 uA
65.38 psec,-253.3 uA
65.38 psec,-253.3 uA
65.38 psec,-253.3 uA
65.39 psec,-253.2 uA
65.39 psec,-253.2 uA
65.39 psec,-253.2 uA
65.39 psec,-253.1 uA
65.39 psec,-253.1 uA
65.39 psec,-253.1 uA
65.39 psec,-253.0 uA
65.39 psec,-253.0 uA
65.39 psec,-253.0 uA
65.39 psec,-252.9 uA
65.40 psec,-252.9 uA
65.40 psec,-252.8 uA
65.40 psec,-252.8 uA
65.40 psec,-252.7 uA
65.40 psec,-252.7 uA
65.40 psec,-252.7 uA
65.40 psec,-252.6 uA
65.40 psec,-252.6 uA
65.40 psec,-252.5 uA
65.40 psec,-252.5 uA
65.41 psec,-252.4 uA
65.41 psec,-252.4 uA
65.41 psec,-252.3 uA
65.41 psec,-252.3 uA
65.41 psec,-252.2 uA
65.41 psec,-252.2 uA
65.41 psec,-252.1 uA
65.41 psec,-252.1 uA
65.41 psec,-252.0 uA
65.41 psec,-251.9 uA
65.42 psec,-251.9 uA
65.42 psec,-251.8 uA
65.42 psec,-251.8 uA
65.42 psec,-251.7 uA
65.42 psec,-251.6 uA
65.42 psec,-251.6 uA
65.42 psec,-251.5 uA
65.42 psec,-251.5 uA
65.42 psec,-251.4 uA
65.42 psec,-251.3 uA
65.43 psec,-251.3 uA
65.43 psec,-251.2 uA
65.43 psec,-251.1 uA
65.43 psec,-251.1 uA
65.43 psec,-251.0 uA
65.43 psec,-250.9 uA
65.43 psec,-250.8 uA
65.43 psec,-250.8 uA
65.43 psec,-250.7 uA
65.43 psec,-250.6 uA
65.44 psec,-250.6 uA
65.44 psec,-250.5 uA
65.44 psec,-250.4 uA
65.44 psec,-250.3 uA
65.44 psec,-250.2 uA
65.44 psec,-250.2 uA
65.44 psec,-250.1 uA
65.44 psec,-250.0 uA
65.44 psec,-249.9 uA
65.44 psec,-249.8 uA
65.45 psec,-249.8 uA
65.45 psec,-249.7 uA
65.45 psec,-249.6 uA
65.45 psec,-249.5 uA
65.45 psec,-249.4 uA
65.45 psec,-249.3 uA
65.45 psec,-249.2 uA
65.45 psec,-249.2 uA
65.45 psec,-249.1 uA
65.45 psec,-249.0 uA
65.46 psec,-248.9 uA
65.46 psec,-248.8 uA
65.46 psec,-248.7 uA
65.46 psec,-248.6 uA
65.46 psec,-248.5 uA
65.46 psec,-248.4 uA
65.46 psec,-248.3 uA
65.46 psec,-248.2 uA
65.46 psec,-248.1 uA
65.46 psec,-248.0 uA
65.47 psec,-247.9 uA
65.47 psec,-247.8 uA
65.47 psec,-247.7 uA
65.47 psec,-247.6 uA
65.47 psec,-247.5 uA
65.47 psec,-247.4 uA
65.47 psec,-247.3 uA
65.47 psec,-247.2 uA
65.47 psec,-247.1 uA
65.47 psec,-247.0 uA
65.48 psec,-246.9 uA
65.48 psec,-246.8 uA
65.48 psec,-246.7 uA
65.48 psec,-246.5 uA
65.48 psec,-246.4 uA
65.48 psec,-246.3 uA
65.48 psec,-246.2 uA
65.48 psec,-246.1 uA
65.48 psec,-246.0 uA
65.48 psec,-245.9 uA
65.49 psec,-245.7 uA
65.49 psec,-245.6 uA
65.49 psec,-245.5 uA
65.49 psec,-245.4 uA
65.49 psec,-245.3 uA
65.49 psec,-245.1 uA
65.49 psec,-245.0 uA
65.49 psec,-244.9 uA
65.49 psec,-244.8 uA
65.49 psec,-244.7 uA
65.50 psec,-244.5 uA
65.50 psec,-244.4 uA
65.50 psec,-244.3 uA
65.50 psec,-244.2 uA
65.50 psec,-244.0 uA
65.50 psec,-243.9 uA
65.50 psec,-243.8 uA
65.50 psec,-243.6 uA
65.50 psec,-243.5 uA
65.50 psec,-243.4 uA
65.51 psec,-243.2 uA
65.51 psec,-243.1 uA
65.51 psec,-243.0 uA
65.51 psec,-242.8 uA
65.51 psec,-242.7 uA
65.51 psec,-242.6 uA
65.51 psec,-242.4 uA
65.51 psec,-242.3 uA
65.51 psec,-242.1 uA
65.51 psec,-242.0 uA
65.52 psec,-241.9 uA
65.52 psec,-241.7 uA
65.52 psec,-241.6 uA
65.52 psec,-241.4 uA
65.52 psec,-241.3 uA
65.52 psec,-241.1 uA
65.52 psec,-241.0 uA
65.52 psec,-240.9 uA
65.52 psec,-240.7 uA
65.52 psec,-240.6 uA
65.53 psec,-240.4 uA
65.53 psec,-240.3 uA
65.53 psec,-240.1 uA
65.53 psec,-240.0 uA
65.53 psec,-239.8 uA
65.53 psec,-239.6 uA
65.53 psec,-239.5 uA
65.53 psec,-239.3 uA
65.53 psec,-239.2 uA
65.53 psec,-239.0 uA
65.54 psec,-238.9 uA
65.54 psec,-238.7 uA
65.54 psec,-238.6 uA
65.54 psec,-238.4 uA
65.54 psec,-238.2 uA
65.54 psec,-238.1 uA
65.54 psec,-237.9 uA
65.54 psec,-237.7 uA
65.54 psec,-237.6 uA
65.54 psec,-237.4 uA
65.55 psec,-237.3 uA
65.55 psec,-237.1 uA
65.55 psec,-236.9 uA
65.55 psec,-236.8 uA
65.55 psec,-236.6 uA
65.55 psec,-236.4 uA
65.55 psec,-236.2 uA
65.55 psec,-236.1 uA
65.55 psec,-235.9 uA
65.55 psec,-235.7 uA
65.56 psec,-235.6 uA
65.56 psec,-235.4 uA
65.56 psec,-235.2 uA
65.56 psec,-235.0 uA
65.56 psec,-234.9 uA
65.56 psec,-234.7 uA
65.56 psec,-234.5 uA
65.56 psec,-234.3 uA
65.56 psec,-234.1 uA
65.56 psec,-234.0 uA
65.57 psec,-233.8 uA
65.57 psec,-233.6 uA
65.57 psec,-233.4 uA
65.57 psec,-233.2 uA
65.57 psec,-233.0 uA
65.57 psec,-232.9 uA
65.57 psec,-232.7 uA
65.57 psec,-232.5 uA
65.57 psec,-232.3 uA
65.57 psec,-232.1 uA
65.58 psec,-231.9 uA
65.58 psec,-231.7 uA
65.58 psec,-231.5 uA
65.58 psec,-231.4 uA
65.58 psec,-231.2 uA
65.58 psec,-231.0 uA
65.58 psec,-230.8 uA
65.58 psec,-230.6 uA
65.58 psec,-230.4 uA
65.58 psec,-230.2 uA
65.59 psec,-230.0 uA
65.59 psec,-229.8 uA
65.59 psec,-229.6 uA
65.59 psec,-229.4 uA
65.59 psec,-229.2 uA
65.59 psec,-229.0 uA
65.59 psec,-228.8 uA
65.59 psec,-228.6 uA
65.59 psec,-228.4 uA
65.59 psec,-228.2 uA
65.60 psec,-228.0 uA
65.60 psec,-227.8 uA
65.60 psec,-227.6 uA
65.60 psec,-227.4 uA
65.60 psec,-227.2 uA
65.60 psec,-226.9 uA
65.60 psec,-226.7 uA
65.60 psec,-226.5 uA
65.60 psec,-226.3 uA
65.60 psec,-226.1 uA
65.61 psec,-225.9 uA
65.61 psec,-225.7 uA
65.61 psec,-225.5 uA
65.61 psec,-225.3 uA
65.61 psec,-225.0 uA
65.61 psec,-224.8 uA
65.61 psec,-224.6 uA
65.61 psec,-224.4 uA
65.61 psec,-224.2 uA
65.61 psec,-223.9 uA
65.62 psec,-223.7 uA
65.62 psec,-223.5 uA
65.62 psec,-223.3 uA
65.62 psec,-223.1 uA
65.62 psec,-222.8 uA
65.62 psec,-222.6 uA
65.62 psec,-222.4 uA
65.62 psec,-222.2 uA
65.62 psec,-221.9 uA
65.62 psec,-221.7 uA
65.63 psec,-221.5 uA
65.63 psec,-221.3 uA
65.63 psec,-221.0 uA
65.63 psec,-220.8 uA
65.63 psec,-220.6 uA
65.63 psec,-220.3 uA
65.63 psec,-220.1 uA
65.63 psec,-219.9 uA
65.63 psec,-219.6 uA
65.63 psec,-219.4 uA
65.64 psec,-219.2 uA
65.64 psec,-218.9 uA
65.64 psec,-218.7 uA
65.64 psec,-218.5 uA
65.64 psec,-218.2 uA
65.64 psec,-218.0 uA
65.64 psec,-217.8 uA
65.64 psec,-217.5 uA
65.64 psec,-217.3 uA
65.64 psec,-217.0 uA
65.65 psec,-216.8 uA
65.65 psec,-216.6 uA
65.65 psec,-216.3 uA
65.65 psec,-216.1 uA
65.65 psec,-215.8 uA
65.65 psec,-215.6 uA
65.65 psec,-215.3 uA
65.65 psec,-215.1 uA
65.65 psec,-214.8 uA
65.65 psec,-214.6 uA
65.66 psec,-214.3 uA
65.66 psec,-214.1 uA
65.66 psec,-213.8 uA
65.66 psec,-213.6 uA
65.66 psec,-213.3 uA
65.66 psec,-213.1 uA
65.66 psec,-212.8 uA
65.66 psec,-212.6 uA
65.66 psec,-212.3 uA
65.66 psec,-212.1 uA
65.67 psec,-211.8 uA
65.67 psec,-211.6 uA
65.67 psec,-211.3 uA
65.67 psec,-211.0 uA
65.67 psec,-210.8 uA
65.67 psec,-210.5 uA
65.67 psec,-210.3 uA
65.67 psec,-210.0 uA
65.67 psec,-209.7 uA
65.67 psec,-209.5 uA
65.68 psec,-209.2 uA
65.68 psec,-208.9 uA
65.68 psec,-208.7 uA
65.68 psec,-208.4 uA
65.68 psec,-208.1 uA
65.68 psec,-207.9 uA
65.68 psec,-207.6 uA
65.68 psec,-207.3 uA
65.68 psec,-207.1 uA
65.68 psec,-206.8 uA
65.69 psec,-206.5 uA
65.69 psec,-206.3 uA
65.69 psec,-206.0 uA
65.69 psec,-205.7 uA
65.69 psec,-205.5 uA
65.69 psec,-205.2 uA
65.69 psec,-204.9 uA
65.69 psec,-204.6 uA
65.69 psec,-204.4 uA
65.69 psec,-204.1 uA
65.70 psec,-203.8 uA
65.70 psec,-203.5 uA
65.70 psec,-203.2 uA
65.70 psec,-203.0 uA
65.70 psec,-202.7 uA
65.70 psec,-202.4 uA
65.70 psec,-202.1 uA
65.70 psec,-201.8 uA
65.70 psec,-201.6 uA
65.70 psec,-201.3 uA
65.71 psec,-201.0 uA
65.71 psec,-200.7 uA
65.71 psec,-200.4 uA
65.71 psec,-200.1 uA
65.71 psec,-199.9 uA
65.71 psec,-199.6 uA
65.71 psec,-199.3 uA
65.71 psec,-199.0 uA
65.71 psec,-198.7 uA
65.71 psec,-198.4 uA
65.72 psec,-198.1 uA
65.72 psec,-197.8 uA
65.72 psec,-197.5 uA
65.72 psec,-197.2 uA
65.72 psec,-197.0 uA
65.72 psec,-196.7 uA
65.72 psec,-196.4 uA
65.72 psec,-196.1 uA
