x,y
4.5222e-08,0.044215
4.5322e-08,0.04431
4.5422e-08,0.044406
4.5522e-08,0.044501
4.5622e-08,0.044597
4.5722e-08,0.044692
4.5822e-08,0.044788
4.5922e-08,0.044884
4.6022e-08,0.044979
4.6122e-08,0.045075
4.6222e-08,0.04517
4.6322e-08,0.045266
4.6422e-08,0.045361
4.6522e-08,0.045456
4.6622e-08,0.045552
4.6722e-08,0.045647
4.6822e-08,0.045743
4.6922e-08,0.045838
4.7022e-08,0.045934
4.7122e-08,0.046029
4.7222e-08,0.046124
4.7322e-08,0.04622
4.7422e-08,0.046315
4.7522e-08,0.046411
4.7622e-08,0.046506
4.7722e-08,0.046601
4.7822e-08,0.046697
4.7922e-08,0.046792
4.8022e-08,0.046887
4.8122e-08,0.046982
4.8222e-08,0.047078
4.8322e-08,0.047173
4.8422e-08,0.047268
4.8522e-08,0.047364
4.8622e-08,0.047459
4.8722e-08,0.047554
4.8822e-08,0.047649
4.8922e-08,0.047745
4.9022e-08,0.04784
4.9122e-08,0.047935
4.9222e-08,0.04803
4.9322e-08,0.048125
4.9422e-08,0.048221
4.9522e-08,0.048316
4.9622e-08,0.048411
4.9722e-08,0.048506
4.9822e-08,0.048601
4.9922e-08,0.048696
5.0022e-08,0.048792
5.0122e-08,0.048887
5.0222e-08,0.048982
5.0322e-08,0.049077
5.0422e-08,0.049172
5.0522e-08,0.049267
5.0622e-08,0.049362
5.0722e-08,0.049457
5.0822e-08,0.049552
5.0922e-08,0.049647
5.1022e-08,0.049742
5.1122e-08,0.049837
5.1222e-08,0.049932
5.1322e-08,0.050027
5.1422e-08,0.050122
5.1522e-08,0.050217
5.1622e-08,0.050312
5.1722e-08,0.050407
5.1822e-08,0.050502
5.1922e-08,0.050597
5.2022e-08,0.050692
5.2122e-08,0.050787
5.2222e-08,0.050882
5.2322e-08,0.050977
5.2422e-08,0.051072
5.2522e-08,0.051167
5.2622e-08,0.051261
5.2722e-08,0.051356
5.2822e-08,0.051451
5.2922e-08,0.051546
5.3022e-08,0.051641
5.3122e-08,0.051736
5.3222e-08,0.051831
5.3322e-08,0.051925
5.3422e-08,0.05202
5.3522e-08,0.052115
5.3622e-08,0.05221
5.3722e-08,0.052304
5.3822e-08,0.052399
5.3922e-08,0.052494
5.4022e-08,0.052589
5.4122e-08,0.052683
5.4222e-08,0.052778
5.4322e-08,0.052873
5.4422e-08,0.052968
5.4522e-08,0.053062
5.4622e-08,0.053157
5.4722e-08,0.053252
5.4822e-08,0.053346
5.4922e-08,0.053441
5.5022e-08,0.053536
5.5122e-08,0.05363
5.5222e-08,0.053725
5.5322e-08,0.05382
5.5422e-08,0.053914
5.5522e-08,0.054009
5.5622e-08,0.054103
5.5722e-08,0.054198
5.5822e-08,0.054293
5.5922e-08,0.054387
5.6022e-08,0.054482
5.6122e-08,0.054576
5.6222e-08,0.054671
5.6322e-08,0.054765
5.6422e-08,0.05486
5.6522e-08,0.054954
5.6622e-08,0.055049
5.6722e-08,0.055143
5.6822e-08,0.055238
5.6922e-08,0.055332
5.7022e-08,0.055427
5.7122e-08,0.055521
5.7222e-08,0.055616
5.7322e-08,0.05571
5.7422e-08,0.055804
5.7522e-08,0.055899
5.7622e-08,0.055993
5.7722e-08,0.056088
5.7822e-08,0.056182
5.7922e-08,0.056276
5.8022e-08,0.056371
5.8122e-08,0.056465
5.8222e-08,0.05656
5.8322e-08,0.056654
5.8422e-08,0.056748
5.8522e-08,0.056843
5.8622e-08,0.056937
5.8722e-08,0.057031
5.8822e-08,0.057125
5.8922e-08,0.05722
5.9022e-08,0.057314
5.9122e-08,0.057408
5.9222e-08,0.057502
5.9322e-08,0.057597
5.9422e-08,0.057691
5.9522e-08,0.057785
5.9622e-08,0.057879
5.9722e-08,0.057974
5.9822e-08,0.058068
5.9922e-08,0.058162
6.0022e-08,0.058256
6.0122e-08,0.05835
6.0222e-08,0.058445
6.0322e-08,0.058539
6.0422e-08,0.058633
6.0522e-08,0.058727
6.0622e-08,0.058821
6.0722e-08,0.058915
6.0822e-08,0.059009
6.0922e-08,0.059103
6.1022e-08,0.059197
6.1122e-08,0.059292
6.1222e-08,0.059386
6.1322e-08,0.05948
6.1422e-08,0.059574
6.1522e-08,0.059668
6.1622e-08,0.059762
6.1722e-08,0.059856
6.1822e-08,0.05995
6.1922e-08,0.060044
6.2022e-08,0.060138
6.2122e-08,0.060232
6.2222e-08,0.060326
6.2322e-08,0.06042
6.2422e-08,0.060514
6.2522e-08,0.060608
6.2622e-08,0.060702
6.2722e-08,0.060795
6.2822e-08,0.060889
6.2922e-08,0.060983
6.3022e-08,0.061077
6.3122e-08,0.061171
6.3222e-08,0.061265
6.3322e-08,0.061359
6.3422e-08,0.061453
6.3522e-08,0.061547
6.3622e-08,0.06164
6.3722e-08,0.061734
6.3822e-08,0.061828
6.3922e-08,0.061922
6.4022e-08,0.062016
6.4122e-08,0.062109
6.4222e-08,0.062203
6.4322e-08,0.062297
6.4422e-08,0.062391
6.4522e-08,0.062485
6.4622e-08,0.062578
6.4722e-08,0.062672
6.4822e-08,0.062766
6.4922e-08,0.062859
6.5022e-08,0.062953
6.5122e-08,0.063047
6.5222e-08,0.063141
6.5322e-08,0.063234
6.5422e-08,0.063328
6.5522e-08,0.063422
6.5622e-08,0.063515
6.5722e-08,0.063609
6.5822e-08,0.063702
6.5922e-08,0.063796
6.6022e-08,0.06389
6.6122e-08,0.063983
6.6222e-08,0.064077
6.6322e-08,0.064171
6.6422e-08,0.064264
6.6522e-08,0.064358
6.6622e-08,0.064451
6.6722e-08,0.064545
6.6822e-08,0.064638
6.6922e-08,0.064732
6.7022e-08,0.064825
6.7122e-08,0.064919
6.7222e-08,0.065012
6.7322e-08,0.065106
6.7422e-08,0.065199
6.7522e-08,0.065293
6.7622e-08,0.065386
6.7722e-08,0.06548
6.7822e-08,0.065573
6.7922e-08,0.065667
6.8022e-08,0.06576
6.8122e-08,0.065853
6.8222e-08,0.065947
6.8322e-08,0.06604
6.8422e-08,0.066134
6.8522e-08,0.066227
6.8622e-08,0.06632
6.8722e-08,0.066414
6.8822e-08,0.066507
6.8922e-08,0.066601
6.9022e-08,0.066694
6.9122e-08,0.066787
6.9222e-08,0.06688
6.9322e-08,0.066974
6.9422e-08,0.067067
6.9522e-08,0.06716
6.9622e-08,0.067254
6.9722e-08,0.067347
6.9822e-08,0.06744
6.9922e-08,0.067533
7.0022e-08,0.067627
7.0122e-08,0.06772
7.0222e-08,0.067813
7.0322e-08,0.067906
7.0422e-08,0.068
7.0522e-08,0.068093
7.0622e-08,0.068186
7.0722e-08,0.068279
7.0822e-08,0.068372
7.0922e-08,0.068465
7.1022e-08,0.068559
7.1122e-08,0.068652
7.1222e-08,0.068745
7.1322e-08,0.068838
7.1422e-08,0.068931
7.1522e-08,0.069024
7.1622e-08,0.069117
7.1722e-08,0.06921
7.1822e-08,0.069303
7.1922e-08,0.069397
7.2022e-08,0.06949
7.2122e-08,0.069583
7.2222e-08,0.069676
7.2322e-08,0.069769
7.2422e-08,0.069862
7.2522e-08,0.069955
7.2622e-08,0.070048
7.2722e-08,0.070141
7.2822e-08,0.070234
7.2922e-08,0.070327
7.3022e-08,0.07042
7.3122e-08,0.070513
7.3222e-08,0.070606
7.3322e-08,0.070698
7.3422e-08,0.070791
7.3522e-08,0.070884
7.3622e-08,0.070977
7.3722e-08,0.07107
7.3822e-08,0.071163
7.3922e-08,0.071256
7.4022e-08,0.071349
7.4122e-08,0.071442
7.4222e-08,0.071534
7.4322e-08,0.071627
7.4422e-08,0.07172
7.4522e-08,0.071813
7.4622e-08,0.071906
7.4722e-08,0.071999
7.4822e-08,0.072091
7.4922e-08,0.072184
7.5022e-08,0.072277
7.5122e-08,0.07237
7.5222e-08,0.072462
7.5322e-08,0.072555
7.5422e-08,0.072648
7.5522e-08,0.072741
7.5622e-08,0.072833
7.5722e-08,0.072926
7.5822e-08,0.073019
7.5922e-08,0.073111
7.6022e-08,0.073204
7.6122e-08,0.073297
7.6222e-08,0.07339
7.6322e-08,0.073482
7.6422e-08,0.073575
7.6522e-08,0.073667
7.6622e-08,0.07376
7.6722e-08,0.073853
7.6822e-08,0.073945
7.6922e-08,0.074038
7.7022e-08,0.074131
7.7122e-08,0.074223
7.7222e-08,0.074316
7.7322e-08,0.074408
7.7422e-08,0.074501
7.7522e-08,0.074593
7.7622e-08,0.074686
7.7722e-08,0.074778
7.7822e-08,0.074871
7.7922e-08,0.074963
7.8022e-08,0.075056
7.8122e-08,0.075148
7.8222e-08,0.075241
7.8322e-08,0.075333
7.8422e-08,0.075426
7.8522e-08,0.075518
7.8622e-08,0.075611
7.8722e-08,0.075703
7.8822e-08,0.075796
7.8922e-08,0.075888
7.9022e-08,0.07598
7.9122e-08,0.076073
7.9222e-08,0.076165
7.9322e-08,0.076258
7.9422e-08,0.07635
7.9522e-08,0.076442
7.9622e-08,0.076535
7.9722e-08,0.076627
7.9822e-08,0.076719
7.9922e-08,0.076812
8.0022e-08,0.076904
8.0122e-08,0.076996
8.0222e-08,0.077089
8.0322e-08,0.077181
8.0422e-08,0.077273
8.0522e-08,0.077365
8.0622e-08,0.077458
8.0722e-08,0.07755
8.0822e-08,0.077642
8.0922e-08,0.077734
8.1022e-08,0.077827
8.1122e-08,0.077919
8.1222e-08,0.078011
8.1322e-08,0.078103
8.1422e-08,0.078195
8.1522e-08,0.078288
8.1622e-08,0.07838
8.1722e-08,0.078472
8.1822e-08,0.078564
8.1922e-08,0.078656
8.2022e-08,0.078748
8.2122e-08,0.07884
8.2222e-08,0.078933
8.2322e-08,0.079025
8.2422e-08,0.079117
8.2522e-08,0.079209
8.2622e-08,0.079301
8.2722e-08,0.079393
8.2822e-08,0.079485
8.2922e-08,0.079577
8.3022e-08,0.079669
8.3122e-08,0.079761
8.3222e-08,0.079853
8.3322e-08,0.079945
8.3422e-08,0.080037
8.3522e-08,0.080129
8.3622e-08,0.080221
8.3722e-08,0.080313
8.3822e-08,0.080405
8.3922e-08,0.080497
8.4022e-08,0.080589
8.4122e-08,0.080681
8.4222e-08,0.080773
8.4322e-08,0.080865
8.4422e-08,0.080957
8.4522e-08,0.081049
8.4622e-08,0.08114
8.4722e-08,0.081232
8.4822e-08,0.081324
8.4922e-08,0.081416
8.5022e-08,0.081508
8.5122e-08,0.0816
8.5222e-08,0.081692
8.5322e-08,0.081783
8.5422e-08,0.081875
8.5522e-08,0.081967
8.5622e-08,0.082059
8.5722e-08,0.082151
8.5822e-08,0.082242
8.5922e-08,0.082334
8.6022e-08,0.082426
8.6122e-08,0.082518
8.6222e-08,0.082609
8.6322e-08,0.082701
8.6422e-08,0.082793
8.6522e-08,0.082885
8.6622e-08,0.082976
8.6722e-08,0.083068
8.6822e-08,0.08316
8.6922e-08,0.083251
8.7022e-08,0.083343
8.7122e-08,0.083435
8.7222e-08,0.083526
8.7322e-08,0.083618
8.7422e-08,0.08371
8.7522e-08,0.083801
8.7622e-08,0.083893
8.7722e-08,0.083985
8.7822e-08,0.084076
8.7922e-08,0.084168
8.8022e-08,0.084259
8.8122e-08,0.084351
8.8222e-08,0.084442
8.8322e-08,0.084534
8.8422e-08,0.084625
8.8522e-08,0.084717
8.8622e-08,0.084809
8.8722e-08,0.0849
8.8822e-08,0.084992
8.8922e-08,0.085083
8.9022e-08,0.085175
8.9122e-08,0.085266
8.9222e-08,0.085357
8.9322e-08,0.085449
8.9422e-08,0.08554
8.9522e-08,0.085632
8.9622e-08,0.085723
8.9722e-08,0.085815
8.9822e-08,0.085906
8.9922e-08,0.085998
9.0022e-08,0.086089
9.0122e-08,0.08618
9.0222e-08,0.086272
9.0322e-08,0.086363
9.0422e-08,0.086454
9.0522e-08,0.086546
9.0622e-08,0.086637
9.0722e-08,0.086728
9.0822e-08,0.08682
9.0922e-08,0.086911
9.1022e-08,0.087002
9.1122e-08,0.087094
9.1222e-08,0.087185
9.1322e-08,0.087276
9.1422e-08,0.087368
9.1522e-08,0.087459
9.1622e-08,0.08755
9.1722e-08,0.087641
9.1822e-08,0.087732
9.1922e-08,0.087824
9.2022e-08,0.087915
9.2122e-08,0.088006
9.2222e-08,0.088097
9.2322e-08,0.088189
9.2422e-08,0.08828
9.2522e-08,0.088371
9.2622e-08,0.088462
9.2722e-08,0.088553
9.2822e-08,0.088644
9.2922e-08,0.088735
9.3022e-08,0.088827
9.3122e-08,0.088918
9.3222e-08,0.089009
9.3322e-08,0.0891
9.3422e-08,0.089191
9.3522e-08,0.089282
9.3622e-08,0.089373
9.3722e-08,0.089464
9.3822e-08,0.089555
9.3922e-08,0.089646
9.4022e-08,0.089737
9.4122e-08,0.089828
9.4222e-08,0.089919
9.4322e-08,0.09001
9.4422e-08,0.090101
9.4522e-08,0.090192
9.4622e-08,0.090283
9.4722e-08,0.090374
9.4822e-08,0.090465
9.4922e-08,0.090556
9.5022e-08,0.090647
9.5122e-08,0.090738
9.5222e-08,0.090829
9.5322e-08,0.09092
9.5422e-08,0.091011
9.5522e-08,0.091102
9.5622e-08,0.091193
9.5722e-08,0.091283
9.5822e-08,0.091374
9.5922e-08,0.091465
9.6022e-08,0.091556
9.6122e-08,0.091647
9.6222e-08,0.091738
9.6322e-08,0.091828
9.6422e-08,0.091919
9.6522e-08,0.09201
9.6622e-08,0.092101
9.6722e-08,0.092192
9.6822e-08,0.092282
9.6922e-08,0.092373
9.7022e-08,0.092464
9.7122e-08,0.092555
9.7222e-08,0.092645
9.7322e-08,0.092736
9.7422e-08,0.092827
9.7522e-08,0.092918
9.7622e-08,0.093008
9.7722e-08,0.093099
9.7822e-08,0.09319
9.7922e-08,0.09328
9.8022e-08,0.093371
9.8122e-08,0.093462
9.8222e-08,0.093552
9.8322e-08,0.093643
9.8422e-08,0.093734
9.8522e-08,0.093824
9.8622e-08,0.093915
9.8722e-08,0.094005
9.8822e-08,0.094096
9.8922e-08,0.094187
9.9022e-08,0.094277
9.9122e-08,0.094368
9.9222e-08,0.094458
9.9322e-08,0.094549
9.9422e-08,0.094639
9.9522e-08,0.09473
9.9622e-08,0.09482
9.9722e-08,0.094911
9.9822e-08,0.095002
9.9922e-08,0.095092
1.0002e-07,0.095182
1.0012e-07,0.095273
1.0022e-07,0.095363
1.0032e-07,0.095454
1.0042e-07,0.095544
1.0052e-07,0.095635
1.0062e-07,0.095725
1.0072e-07,0.095816
1.0082e-07,0.095906
1.0092e-07,0.095996
1.0102e-07,0.096087
1.0112e-07,0.096177
1.0122e-07,0.096268
1.0132e-07,0.096358
1.0142e-07,0.096448
1.0152e-07,0.096539
1.0162e-07,0.096629
1.0172e-07,0.096719
1.0182e-07,0.09681
1.0192e-07,0.0969
1.0202e-07,0.09699
1.0212e-07,0.097081
1.0222e-07,0.097171
1.0232e-07,0.097261
1.0242e-07,0.097351
1.0252e-07,0.097442
1.0262e-07,0.097532
1.0272e-07,0.097622
1.0282e-07,0.097712
1.0292e-07,0.097803
1.0302e-07,0.097893
1.0312e-07,0.097983
1.0322e-07,0.098073
1.0332e-07,0.098163
1.0342e-07,0.098254
1.0352e-07,0.098344
1.0362e-07,0.098434
1.0372e-07,0.098524
1.0382e-07,0.098614
1.0392e-07,0.098704
1.0402e-07,0.098795
1.0412e-07,0.098885
1.0422e-07,0.098975
1.0432e-07,0.099065
1.0442e-07,0.099155
1.0452e-07,0.099245
1.0462e-07,0.099335
1.0472e-07,0.099425
1.0482e-07,0.099515
1.0492e-07,0.099605
1.0502e-07,0.099695
1.0512e-07,0.099785
1.0522e-07,0.099875
1.0532e-07,0.099965
1.0542e-07,0.10006
1.0552e-07,0.10015
1.0562e-07,0.10024
1.0572e-07,0.10033
1.0582e-07,0.10042
1.0592e-07,0.10051
1.0602e-07,0.1006
1.0612e-07,0.10069
1.0622e-07,0.10078
1.0632e-07,0.10086
1.0642e-07,0.10095
1.0652e-07,0.10104
1.0662e-07,0.10113
1.0672e-07,0.10122
1.0682e-07,0.10131
1.0692e-07,0.1014
1.0702e-07,0.10149
1.0712e-07,0.10158
